datetime,fres_temp,fres_wind,fres_vis,fres_ceil
2017-09-19 03:53:00,+0250,0062,016093,22000
2017-09-19 04:53:00,+0233,0072,016093,22000
2017-09-19 05:53:00,+0211,0077,016093,22000
2017-09-19 15:53:00,+0178,0062,016093,22000
2017-09-19 17:53:00,+0211,0067,016093,22000
2017-09-19 18:00:00,+0211,0067,016000,22000
2017-09-20 00:00:00,+0261,0046,016000,22000
2017-09-20 00:53:00,+0256,0057,016093,22000
2017-09-20 05:53:00,+0189,0046,016093,22000
2017-09-20 11:53:00,+0144,0015,016093,22000
2017-09-20 13:53:00,+0133,0015,016093,22000
2017-09-20 15:53:00,+0172,0015,016093,22000
2017-09-20 17:53:00,+0211,0015,016093,22000
2017-09-20 22:53:00,+0272,0026,016093,22000
2017-09-21 00:00:00,+0272,0021,016000,22000
2017-09-21 06:00:00,+0200,0072,016000,22000
2017-09-21 07:53:00,+0189,0082,016093,01981
2017-09-21 08:53:00,+0178,0093,014484,01829
2017-09-21 09:53:00,+0156,0082,016093,01981
2017-09-21 10:53:00,+0139,0072,012875,01341
2017-09-21 11:53:00,+0133,0031,014484,01676
2017-09-21 12:53:00,+0139,0015,016093,01829
2017-09-21 13:53:00,+0139,0026,016093,03048
2017-09-21 18:00:00,+0178,0046,016000,22000
2017-09-21 18:53:00,+0183,0031,016093,01341
2017-09-21 19:53:00,+0189,0031,016093,01372
2017-09-22 00:00:00,+0211,0026,016000,22000
2017-09-22 00:53:00,+0211,0036,016093,22000
2017-09-22 04:53:00,+0161,0057,016093,22000
2017-09-22 09:53:00,+0128,0031,016093,22000
2017-09-22 12:00:00,+0117,0000,016000,22000
2017-09-22 12:53:00,+0117,0015,016093,22000
2017-09-22 15:53:00,+0139,0015,016093,22000
2017-09-22 18:00:00,+0172,0015,016000,22000
2017-09-22 19:53:00,+0200,0026,016093,22000
2017-09-22 22:53:00,+0228,0041,016093,22000
2017-09-23 00:00:00,+0228,0015,016000,22000
2017-09-23 10:53:00,+0128,0026,016093,22000
2017-09-23 12:00:00,+0122,0015,016000,22000
2017-09-23 18:53:00,+0200,0031,016093,22000
2017-09-24 00:00:00,+0244,0015,016000,22000
2017-09-24 00:53:00,+0239,0026,016093,22000
2017-09-24 02:53:00,+0217,0015,016093,22000
2017-09-24 11:53:00,+0133,0021,016093,22000
2017-09-24 12:53:00,+0139,0026,016093,22000
2017-09-24 15:53:00,+0172,0026,016093,22000
2017-09-24 17:53:00,+0211,0021,016093,22000
2017-09-24 18:00:00,+0211,0021,016000,22000
2017-09-24 23:53:00,+0267,0026,016093,06096
2017-09-25 00:53:00,+0256,0036,016093,06096
2017-09-25 02:53:00,+0228,0026,016093,22000
2017-09-25 03:53:00,+0222,0021,016093,22000
2017-09-25 06:00:00,+0200,0000,016000,22000
2017-09-25 14:53:00,+0156,0015,016093,22000
2017-09-25 15:53:00,+0183,0031,016093,22000
2017-09-25 17:53:00,+0228,0015,016093,07620
2017-09-25 18:53:00,+0244,0021,016093,07620
2017-09-25 19:53:00,+0267,0026,016093,07620
2017-09-25 20:53:00,+0278,0021,016093,06096
2017-09-25 21:53:00,+0289,0021,016093,06096
2017-09-25 22:53:00,+0283,0031,016093,06096
2017-09-26 00:00:00,+0278,0026,016000,22000
2017-09-26 00:53:00,+0278,0021,016093,22000
2017-09-26 08:53:00,+0172,0015,016093,22000
2017-09-26 12:53:00,+0156,0015,016093,22000
2017-09-26 13:53:00,+0150,0021,016093,22000
2017-09-26 17:53:00,+0244,0021,016093,22000
2017-09-26 19:53:00,+0283,0021,016093,22000
2017-09-26 20:53:00,+0294,0026,016093,22000
2017-09-27 00:00:00,+0306,0036,016000,22000
2017-09-27 02:53:00,+0261,0021,016093,22000
2017-09-27 03:53:00,+0256,0031,016093,22000
2017-09-27 04:53:00,+0233,0015,016093,22000
2017-09-27 08:53:00,+0183,0015,016093,22000
2017-09-27 13:53:00,+0161,0015,016093,22000
2017-09-27 14:53:00,+0178,0015,016093,22000
2017-09-27 15:53:00,+0206,0021,016093,22000
2017-09-27 16:53:00,+0239,0026,016093,22000
2017-09-27 18:53:00,+0283,0015,016093,22000
2017-09-27 20:53:00,+0322,0021,016093,22000
2017-09-27 21:53:00,+0322,0021,016093,22000
2017-09-27 22:53:00,+0328,0031,016093,22000
2017-09-28 00:00:00,+0328,0036,016000,22000
2017-09-28 00:53:00,+0317,0026,016093,22000
2017-09-28 02:53:00,+0283,0015,016093,22000
2017-09-28 09:53:00,+0183,0015,016093,22000
2017-09-28 16:53:00,+0250,0031,016093,22000
2017-09-28 17:53:00,+0272,0051,016093,22000
2017-09-28 18:53:00,+0289,0041,016093,22000
2017-09-28 21:53:00,+0328,0015,016093,22000
2017-09-29 00:00:00,+0333,0031,016000,22000
2017-09-29 01:53:00,+0300,0026,016093,22000
2017-09-29 02:53:00,+0278,0021,016093,22000
2017-09-29 05:53:00,+0230,0026,016093,22000
2017-09-29 07:53:00,+0210,0026,016093,22000
2017-09-29 08:53:00,+0200,0031,016093,22000
2017-09-29 09:54:00,+0183,0036,016093,07620
2017-09-29 10:53:00,+0178,0015,016093,22000
2017-09-29 12:00:00,+0167,0000,016000,22000
2017-09-29 13:53:00,+0161,0015,016093,07620
2017-09-29 14:53:00,+0172,0015,016093,07620
2017-09-29 15:53:00,+0217,0021,014484,06096
2017-09-29 16:53:00,+0250,0015,016093,22000
2017-09-29 18:00:00,+0267,0015,016000,22000
2017-09-29 21:53:00,+0333,0026,016093,07620
2017-09-29 22:53:00,+0328,0046,016093,07620
2017-09-29 23:53:00,+0322,0046,016093,07620
2017-09-30 00:53:00,+0311,0036,016093,03962
2017-09-30 06:00:00,+0222,0046,016000,22000
2017-09-30 12:00:00,+0172,0041,016000,22000
2017-09-30 17:53:00,+0239,0057,016093,22000
2017-09-30 18:00:00,+0239,0057,016000,22000
2017-09-30 19:53:00,+0267,0046,016093,22000
2017-09-30 20:53:00,+0283,0046,016093,07620
2017-09-30 22:53:00,+0289,0051,016093,22000
2017-09-30 23:53:00,+0283,0057,016093,22000
2017-10-01 00:00:00,+0283,0057,016000,22000
2017-10-01 12:53:00,+0156,0015,016093,22000
2017-10-01 13:53:00,+0144,0021,014484,22000
2017-10-01 14:53:00,+0156,0021,014484,22000
2017-10-01 15:53:00,+0178,0036,016093,22000
2017-10-01 16:53:00,+0194,0021,016093,22000
2017-10-01 17:53:00,+0211,0015,014484,22000
2017-10-01 18:00:00,+0211,0015,014000,22000
2017-10-01 18:53:00,+0228,0000,014484,22000
2017-10-01 21:53:00,+0272,0067,016093,22000
2017-10-01 23:53:00,+0267,0072,016093,22000
2017-10-02 00:00:00,+0267,0072,016000,22000
2017-10-02 05:53:00,+0194,0072,016093,22000
2017-10-02 06:00:00,+0194,0072,016000,22000
2017-10-02 07:53:00,+0156,0041,016093,22000
2017-10-02 14:53:00,+0111,0026,014484,22000
2017-10-02 15:53:00,+0139,0015,012875,22000
2017-10-02 17:53:00,+0183,0031,016093,22000
2017-10-02 19:53:00,+0211,0021,014484,22000
2017-10-02 23:53:00,+0239,0026,016093,22000
2017-10-03 00:53:00,+0233,0041,016093,22000
2017-10-03 09:53:00,+0139,0021,016093,22000
2017-10-03 13:53:00,+0111,0031,016093,22000
2017-10-03 14:53:00,+0133,0021,016093,22000
2017-10-03 15:53:00,+0167,0036,016093,22000
2017-10-03 16:53:00,+0194,0051,014484,22000
2017-10-03 17:53:00,+0206,0062,016093,22000
2017-10-03 18:53:00,+0211,0041,011265,22000
2017-10-03 19:53:00,+0211,0036,011265,22000
2017-10-03 21:53:00,+0222,0031,016093,22000
2017-10-04 00:00:00,+0217,0021,016000,22000
2017-10-04 00:53:00,+0217,0041,016093,22000
2017-10-04 01:53:00,+0200,0031,016093,22000
2017-10-04 03:53:00,+0183,0015,016093,22000
2017-10-04 04:53:00,+0161,0021,016093,22000
2017-10-04 09:53:00,+0122,0015,016093,22000
2017-10-04 14:53:00,+0128,0026,012875,22000
2017-10-04 15:53:00,+0150,0026,011265,22000
2017-10-04 16:53:00,+0172,0026,016093,22000
2017-10-04 17:53:00,+0189,0026,016093,22000
2017-10-04 18:53:00,+0211,0026,016093,22000
2017-10-04 19:53:00,+0222,0026,016093,22000
2017-10-04 20:53:00,+0239,0021,016093,22000
2017-10-04 21:53:00,+0244,0026,016093,22000
2017-10-05 00:00:00,+0250,0036,016000,22000
2017-10-05 10:53:00,+0122,0021,016093,22000
2017-10-05 12:53:00,+0111,0015,016093,22000
2017-10-05 15:53:00,+0150,0021,012875,22000
2017-10-05 17:53:00,+0200,0031,014484,22000
2017-10-05 18:53:00,+0222,0021,014484,22000
2017-10-05 20:53:00,+0256,0015,014484,22000
2017-10-05 21:53:00,+0256,0026,016093,22000
2017-10-06 00:53:00,+0256,0036,016093,22000
2017-10-06 10:53:00,+0128,0021,016093,22000
2017-10-06 14:53:00,+0133,0021,012875,22000
2017-10-06 15:53:00,+0161,0026,012875,22000
2017-10-06 16:53:00,+0189,0036,012875,22000
2017-10-06 17:53:00,+0211,0031,011265,22000
2017-10-06 18:53:00,+0233,0015,012875,22000
2017-10-06 19:53:00,+0256,0015,016093,22000
2017-10-06 21:53:00,+0289,0031,014484,22000
2017-10-06 22:53:00,+0289,0031,016093,22000
2017-10-06 23:53:00,+0289,0031,016093,22000
2017-10-07 00:53:00,+0278,0031,016093,22000
2017-10-07 07:53:00,+0167,0015,016093,22000
2017-10-07 09:53:00,+0144,0021,016093,22000
2017-10-07 13:53:00,+0128,0015,016093,22000
2017-10-07 14:53:00,+0133,0026,014484,22000
2017-10-07 15:53:00,+0167,0015,012875,22000
2017-10-07 16:53:00,+0206,0036,012875,22000
2017-10-07 17:53:00,+0228,0026,009656,22000
2017-10-07 19:53:00,+0272,0015,014484,22000
2017-10-07 20:53:00,+0289,0026,012875,22000
2017-10-07 21:53:00,+0300,0000,012875,22000
2017-10-07 23:53:00,+0306,0041,016093,22000
2017-10-08 00:00:00,+0306,0041,016000,22000
2017-10-08 00:53:00,+0294,0021,016093,22000
2017-10-08 01:53:00,+0267,0021,016093,22000
2017-10-08 08:53:00,+0156,0015,014484,22000
2017-10-08 14:53:00,+0144,0015,014484,22000
2017-10-08 16:53:00,+0194,0021,011265,22000
2017-10-08 17:53:00,+0222,0021,012875,22000
2017-10-08 18:53:00,+0239,0026,011265,22000
2017-10-08 21:53:00,+0272,0067,016093,22000
2017-10-09 00:00:00,+0267,0046,016000,22000
2017-10-09 00:53:00,+0256,0051,012875,22000
2017-10-09 01:53:00,+0233,0057,014484,22000
2017-10-09 02:53:00,+0228,0062,012875,22000
2017-10-09 03:53:00,+0206,0036,014484,22000
2017-10-09 04:53:00,+0189,0036,012875,22000
2017-10-09 05:53:00,+0172,0021,012875,22000
2017-10-09 06:53:00,+0161,0021,014484,22000
2017-10-09 08:53:00,+0156,0015,016093,22000
2017-10-09 11:53:00,+0122,0015,012875,22000
2017-10-09 12:00:00,+0122,0015,012000,22000
2017-10-09 12:53:00,+0117,0036,012875,22000
2017-10-09 13:53:00,+0106,0021,014484,06096
2017-10-09 14:53:00,+0117,0015,009656,22000
2017-10-09 15:53:00,+0144,0015,009656,22000
2017-10-09 18:53:00,+0228,0015,014484,22000
2017-10-09 19:53:00,+0250,0031,016093,22000
2017-10-09 20:53:00,+0261,0036,016093,22000
2017-10-09 21:53:00,+0267,0015,016093,22000
2017-10-09 22:53:00,+0267,0026,014484,22000
2017-10-09 23:53:00,+0261,0031,012875,22000
2017-10-10 02:53:00,+0206,0026,016093,22000
2017-10-10 03:53:00,+0200,0021,016093,22000
2017-10-10 09:53:00,+0139,0015,016093,22000
2017-10-10 10:53:00,+0133,0021,016093,22000
2017-10-10 11:53:00,+0139,0015,016093,22000
2017-10-10 15:53:00,+0161,0015,011265,22000
2017-10-10 16:53:00,+0189,0021,011265,22000
2017-10-10 17:53:00,+0217,0021,012875,22000
2017-10-10 18:53:00,+0244,0015,012875,22000
2017-10-10 19:53:00,+0261,0021,012875,22000
2017-10-10 20:53:00,+0272,0026,014484,22000
2017-10-10 21:53:00,+0289,0021,014484,07620
2017-10-10 22:53:00,+0283,0021,014484,06096
2017-10-10 23:53:00,+0283,0015,016093,06096
2017-10-11 00:53:00,+0278,0000,016093,06096
2017-10-11 01:53:00,+0250,0015,016093,05486
2017-10-11 04:53:00,+0211,0000,014484,04572
2017-10-11 05:53:00,+0189,0015,016093,05486
2017-10-11 13:53:00,+0111,0026,016093,22000
2017-10-11 14:53:00,+0122,0026,012875,22000
2017-10-11 15:53:00,+0150,0021,012875,22000
2017-10-11 16:53:00,+0172,0015,012875,22000
2017-10-11 17:53:00,+0200,0021,011265,22000
2017-10-11 18:00:00,+0200,0021,011000,22000
2017-10-11 18:53:00,+0222,0031,012875,22000
2017-10-11 19:53:00,+0244,0046,008047,22000
2017-10-11 20:28:00,+0256,0036,002816,22000
2017-10-11 20:51:00,+0260,0057,003219,22000
2017-10-11 20:53:00,+0256,0057,003219,22000
2017-10-11 21:53:00,+0261,0062,003219,22000
2017-10-11 22:53:00,+0250,0077,003219,22000
2017-10-11 23:26:00,+0250,0082,004828,22000
2017-10-11 23:53:00,+0244,0088,004828,22000
2017-10-12 00:53:00,+0222,0072,003219,22000
2017-10-12 01:53:00,+0206,0062,003219,22000
2017-10-12 02:02:00,+0206,0062,004828,22000
2017-10-12 02:53:00,+0194,0067,008047,22000
2017-10-12 03:53:00,+0189,0057,012875,22000
2017-10-12 04:53:00,+0172,0046,014484,22000
2017-10-12 05:53:00,+0150,0046,014484,22000
2017-10-12 06:53:00,+0139,0036,011265,22000
2017-10-12 07:53:00,+0122,0031,009656,22000
2017-10-12 08:53:00,+0117,0031,009656,22000
2017-10-12 09:53:00,+0106,0026,008047,22000
2017-10-12 10:53:00,+0106,0021,008047,22000
2017-10-12 11:53:00,+0094,0026,008047,22000
2017-10-12 13:53:00,+0078,0021,008047,22000
2017-10-12 14:53:00,+0089,0015,006437,22000
2017-10-12 15:53:00,+0106,0026,009656,22000
2017-10-12 17:53:00,+0150,0015,009656,22000
2017-10-12 18:53:00,+0167,0015,009656,22000
2017-10-12 19:53:00,+0178,0015,011265,22000
2017-10-12 20:53:00,+0189,0015,009656,22000
2017-10-12 21:53:00,+0206,0015,008047,22000
2017-10-12 22:53:00,+0217,0026,008047,22000
2017-10-12 23:53:00,+0211,0031,008047,22000
2017-10-13 00:53:00,+0206,0031,008047,22000
2017-10-13 01:53:00,+0189,0031,011265,22000
2017-10-13 02:53:00,+0178,0015,011265,22000
2017-10-13 06:53:00,+0122,0015,011265,22000
2017-10-13 07:53:00,+0117,0015,011265,22000
2017-10-13 09:53:00,+0100,0021,009656,22000
2017-10-13 10:53:00,+0100,0021,009656,22000
2017-10-13 11:53:00,+0100,0015,009656,22000
2017-10-13 12:00:00,+0100,0015,009000,22000
2017-10-13 16:53:00,+0150,0015,008047,22000
2017-10-13 17:53:00,+0172,0021,008047,22000
2017-10-13 18:53:00,+0194,0015,008047,22000
2017-10-13 19:53:00,+0211,0000,008047,22000
2017-10-13 20:53:00,+0217,0021,006437,22000
2017-10-13 21:53:00,+0228,0015,008047,22000
2017-10-13 22:53:00,+0228,0021,009656,22000
2017-10-13 23:53:00,+0228,0026,011265,22000
2017-10-14 00:53:00,+0222,0036,009656,22000
2017-10-14 01:53:00,+0211,0021,012875,22000
2017-10-14 04:53:00,+0161,0000,011265,22000
2017-10-14 06:53:00,+0128,0015,011265,22000
2017-10-14 10:53:00,+0100,0031,011265,22000
2017-10-14 11:53:00,+0094,0026,009656,22000
2017-10-14 12:00:00,+0094,0026,009000,22000
2017-10-14 12:53:00,+0094,0026,009656,22000
2017-10-14 13:53:00,+0089,0021,009656,22000
2017-10-14 14:53:00,+0094,0026,006437,22000
2017-10-14 15:53:00,+0117,0026,006437,22000
2017-10-14 16:53:00,+0144,0015,008047,22000
2017-10-14 17:53:00,+0167,0000,006437,22000
2017-10-14 18:53:00,+0194,0015,006437,22000
2017-10-14 19:53:00,+0211,0015,006437,22000
2017-10-14 20:53:00,+0222,0015,006437,22000
2017-10-14 21:53:00,+0239,0000,008047,22000
2017-10-14 22:53:00,+0239,0000,006437,22000
2017-10-14 23:53:00,+0244,0021,006437,22000
2017-10-15 00:53:00,+0228,0026,006437,22000
2017-10-15 01:53:00,+0211,0021,008047,22000
2017-10-15 02:53:00,+0194,0015,008047,22000
2017-10-15 03:53:00,+0183,0000,009656,22000
2017-10-15 05:53:00,+0144,0021,009656,22000
2017-10-15 06:00:00,+0144,0021,009000,22000
2017-10-15 07:53:00,+0122,0021,009656,22000
2017-10-15 16:53:00,+0172,0000,008047,22000
2017-10-15 18:00:00,+0211,0000,011000,22000
2017-10-15 18:53:00,+0233,0000,006437,22000
2017-10-15 19:53:00,+0261,0026,006437,22000
2017-10-15 20:53:00,+0272,0021,009656,22000
2017-10-15 21:53:00,+0278,0015,009656,22000
2017-10-15 22:53:00,+0289,0031,011265,22000
2017-10-15 23:53:00,+0278,0026,012875,22000
2017-10-16 00:00:00,+0278,0026,012000,22000
2017-10-16 00:53:00,+0261,0031,012875,22000
2017-10-16 01:53:00,+0239,0015,014484,22000
2017-10-16 03:53:00,+0200,0015,012875,22000
2017-10-16 04:53:00,+0183,0000,012875,22000
2017-10-16 05:53:00,+0172,0000,014484,22000
2017-10-16 08:53:00,+0133,0015,011265,22000
2017-10-16 11:53:00,+0106,0015,012875,22000
2017-10-16 13:53:00,+0106,0015,012875,22000
2017-10-16 14:53:00,+0111,0015,009656,22000
2017-10-16 16:53:00,+0178,0021,006437,07620
2017-10-16 17:53:00,+0206,0021,006437,07620
2017-10-16 18:53:00,+0228,0015,006437,07620
2017-10-16 19:53:00,+0250,0015,006437,06096
2017-10-16 20:53:00,+0256,0015,004828,06096
2017-10-16 21:53:00,+0278,0015,006437,22000
2017-10-16 22:53:00,+0283,0015,009656,22000
2017-10-16 23:53:00,+0278,0015,009656,22000
2017-10-17 00:00:00,+0278,0015,009000,22000
2017-10-17 00:53:00,+0256,0026,011265,22000
2017-10-17 01:53:00,+0244,0015,012875,22000
2017-10-17 06:53:00,+0161,0015,011265,22000
2017-10-17 14:53:00,+0133,0021,009656,22000
2017-10-17 15:53:00,+0156,0026,009656,06096
2017-10-17 16:53:00,+0183,0000,006437,06096
2017-10-17 17:53:00,+0217,0000,006437,22000
2017-10-17 18:53:00,+0256,0021,006437,22000
2017-10-17 19:53:00,+0272,0021,008047,04572
2017-10-17 20:53:00,+0272,0026,008047,04572
2017-10-17 21:53:00,+0278,0041,009656,04572
2017-10-17 22:53:00,+0272,0036,009656,04572
2017-10-17 23:53:00,+0261,0041,009656,04572
2017-10-18 00:53:00,+0244,0046,008047,04572
2017-10-18 01:53:00,+0228,0015,009656,04572
2017-10-18 02:53:00,+0228,0021,008047,04572
2017-10-18 03:53:00,+0206,0015,009656,04572
2017-10-18 04:53:00,+0194,0000,009656,22000
2017-10-18 05:53:00,+0172,0015,009656,22000
2017-10-18 06:00:00,+0172,0015,009000,22000
2017-10-18 07:53:00,+0156,0015,008047,22000
2017-10-18 08:53:00,+0161,0000,008047,04572
2017-10-18 09:53:00,+0150,0015,008047,04572
2017-10-18 10:53:00,+0144,0000,009656,22000
2017-10-18 11:53:00,+0128,0021,009656,22000
2017-10-18 12:00:00,+0128,0021,009000,22000
2017-10-18 13:53:00,+0128,0000,009656,04572
2017-10-18 14:53:00,+0128,0015,008047,04572
2017-10-18 15:53:00,+0161,0036,004828,04572
2017-10-18 16:53:00,+0189,0031,004828,04572
2017-10-18 17:53:00,+0206,0000,004828,04572
2017-10-18 18:53:00,+0233,0015,004828,04572
2017-10-18 19:53:00,+0250,0000,006437,04572
2017-10-18 20:53:00,+0267,0021,006437,04572
2017-10-18 21:53:00,+0261,0000,006437,04572
2017-10-18 22:53:00,+0272,0000,004828,04572
2017-10-18 23:53:00,+0278,0021,006437,06096
2017-10-19 00:53:00,+0256,0031,008047,06096
2017-10-19 01:53:00,+0239,0021,011265,22000
2017-10-19 02:53:00,+0211,0021,011265,22000
2017-10-19 03:53:00,+0206,0021,011265,22000
2017-10-19 07:53:00,+0144,0021,011265,22000
2017-10-19 13:53:00,+0100,0015,011265,22000
2017-10-19 14:53:00,+0106,0015,008047,22000
2017-10-19 16:53:00,+0172,0036,006437,22000
2017-10-19 17:53:00,+0200,0036,006437,22000
2017-10-19 19:53:00,+0239,0021,006437,22000
2017-10-19 20:53:00,+0256,0015,006437,22000
2017-10-19 21:53:00,+0267,0015,008047,22000
2017-10-19 22:53:00,+0267,0015,009656,22000
2017-10-19 23:53:00,+0272,0026,011265,22000
2017-10-20 00:53:00,+0250,0036,011265,22000
2017-10-20 01:53:00,+0233,0021,014484,22000
2017-10-20 03:53:00,+0183,0057,016093,22000
2017-10-20 04:53:00,+0189,0062,016093,02286
2017-10-20 05:53:00,+0172,0067,016093,02438
2017-10-20 06:53:00,+0172,0046,016093,02591
2017-10-20 07:53:00,+0167,0031,016093,02591
2017-10-20 08:53:00,+0156,0015,016093,06096
2017-10-20 10:53:00,+0150,0000,016093,03048
2017-10-20 11:41:00,+0128,0082,003219,01067
2017-10-20 11:49:00,+0130,0072,003219,00671
2017-10-20 11:53:00,+0128,0082,003219,00671
2017-10-20 11:59:00,+0128,0082,006437,00671
2017-10-20 12:09:00,+0128,0077,004023,00427
2017-10-20 12:24:00,+0128,0077,004828,00274
2017-10-20 12:36:00,+0122,0072,004828,00975
2017-10-20 12:53:00,+0117,0067,004828,01311
2017-10-20 13:53:00,+0117,0041,016093,02134
2017-10-20 14:53:00,+0122,0057,016093,02438
2017-10-20 15:53:00,+0122,0036,016093,05486
2017-10-20 16:53:00,+0139,0057,016093,06096
2017-10-20 17:10:00,+0144,0051,016093,00610
2017-10-20 17:51:00,+0150,0057,016093,00762
2017-10-20 19:53:00,+0172,0077,016093,22000
2017-10-20 20:53:00,+0178,0077,016093,04572
2017-10-20 21:53:00,+0189,0072,016093,05486
2017-10-20 22:53:00,+0183,0077,016093,04572
2017-10-20 23:53:00,+0172,0088,016093,04572
2017-10-21 00:53:00,+0161,0072,016093,04572
2017-10-21 01:53:00,+0156,0072,016093,04572
2017-10-21 02:53:00,+0144,0067,016093,22000
2017-10-21 06:53:00,+0122,0062,016093,07620
2017-10-21 07:53:00,+0117,0036,016093,07620
2017-10-21 08:53:00,+0111,0046,016093,22000
2017-10-21 09:53:00,+0106,0046,016093,07620
2017-10-21 10:53:00,+0100,0031,016093,07620
2017-10-21 11:53:00,+0089,0026,016093,22000
2017-10-21 12:00:00,+0089,0026,016000,22000
2017-10-21 12:53:00,+0083,0000,016093,07620
2017-10-21 14:53:00,+0083,0015,012875,22000
2017-10-21 15:53:00,+0100,0015,012875,22000
2017-10-21 16:53:00,+0117,0041,012875,22000
2017-10-21 17:53:00,+0139,0046,014484,22000
2017-10-21 18:00:00,+0139,0046,014000,22000
2017-10-21 18:53:00,+0156,0051,016093,22000
2017-10-21 20:53:00,+0178,0026,012875,22000
2017-10-21 21:53:00,+0189,0015,014484,22000
2017-10-21 23:53:00,+0194,0036,016093,22000
2017-10-22 01:53:00,+0178,0015,016093,22000
2017-10-22 09:53:00,+0106,0015,014484,22000
2017-10-22 15:53:00,+0117,0021,012875,22000
2017-10-22 17:53:00,+0167,0000,012875,22000
2017-10-22 19:53:00,+0206,0015,016093,22000
2017-10-22 20:53:00,+0217,0015,016093,22000
2017-10-22 23:53:00,+0228,0036,016093,22000
2017-10-23 10:53:00,+0106,0015,016093,22000
2017-10-23 12:53:00,+0106,0015,014484,22000
2017-10-23 16:53:00,+0167,0031,012875,22000
2017-10-23 17:53:00,+0194,0026,011265,22000
2017-10-24 00:00:00,+0270,0000,016000,22000
2017-10-24 01:53:00,+0233,0021,016093,22000
2017-10-24 05:53:00,+0172,0026,016093,22000
2017-10-24 09:53:00,+0139,0021,016093,22000
2017-10-24 10:53:00,+0133,0021,016093,22000
2017-10-24 15:53:00,+0161,0015,014484,22000
2017-10-24 16:53:00,+0200,0015,009656,22000
2017-10-24 17:53:00,+0222,0015,008047,22000
2017-10-24 18:53:00,+0250,0015,011265,22000
2017-10-24 19:53:00,+0267,0015,008047,22000
2017-10-24 20:53:00,+0278,0015,008047,22000
2017-10-24 21:53:00,+0289,0015,008047,22000
2017-10-24 22:53:00,+0294,0026,006437,22000
2017-10-24 23:53:00,+0300,0015,008047,22000
2017-10-25 00:00:00,+0300,0015,008000,22000
2017-10-25 00:53:00,+0283,0021,009656,22000
2017-10-25 01:53:00,+0267,0000,011265,22000
2017-10-25 06:53:00,+0172,0015,014484,22000
2017-10-25 07:53:00,+0156,0015,016093,22000
2017-10-25 08:53:00,+0156,0031,016093,22000
2017-10-25 10:53:00,+0144,0015,014484,22000
2017-10-25 11:53:00,+0144,0015,014484,22000
2017-10-25 18:53:00,+0261,0015,012875,22000
2017-10-25 19:53:00,+0289,0021,012875,22000
2017-10-25 20:53:00,+0300,0021,012875,22000
2017-10-25 21:53:00,+0311,0000,011265,22000
2017-10-25 22:53:00,+0317,0021,014484,22000
2017-10-25 23:53:00,+0311,0026,014484,22000
2017-10-26 05:53:00,+0200,0000,014484,22000
2017-10-26 06:53:00,+0189,0000,014484,22000
2017-10-26 07:53:00,+0161,0015,014484,22000
2017-10-26 12:53:00,+0139,0015,014484,22000
2017-10-26 13:53:00,+0133,0015,011265,22000
2017-10-26 14:53:00,+0139,0015,008047,22000
2017-10-26 15:53:00,+0172,0026,008047,22000
2017-10-26 16:53:00,+0206,0026,009656,22000
2017-10-26 17:53:00,+0233,0015,008047,22000
2017-10-26 18:53:00,+0256,0015,006437,22000
2017-10-26 19:53:00,+0278,0015,011265,22000
2017-10-26 20:53:00,+0294,0015,011265,22000
2017-10-26 21:53:00,+0306,0026,011265,22000
2017-10-27 03:53:00,+0222,0015,016093,22000
2017-10-27 12:00:00,+0156,0000,016000,22000
2017-10-27 14:53:00,+0144,0015,012875,22000
2017-10-27 15:53:00,+0178,0015,012875,22000
2017-10-27 17:53:00,+0239,0026,012875,22000
2017-10-27 19:53:00,+0278,0015,012875,22000
2017-10-27 20:53:00,+0294,0015,012875,22000
2017-10-27 21:53:00,+0306,0015,011265,22000
2017-10-27 22:53:00,+0306,0026,011265,22000
2017-10-28 00:53:00,+0283,0015,016093,22000
2017-10-28 01:53:00,+0256,0021,016093,22000
2017-10-28 04:53:00,+0222,0000,014484,22000
2017-10-28 05:53:00,+0189,0015,014484,22000
2017-10-28 06:53:00,+0178,0021,014484,22000
2017-10-28 08:53:00,+0161,0015,014484,22000
2017-10-28 10:53:00,+0167,0015,014484,22000
2017-10-28 11:53:00,+0150,0000,012875,06096
2017-10-28 15:53:00,+0178,0000,012875,22000
2017-10-28 16:53:00,+0206,0015,009656,22000
2017-10-28 17:53:00,+0233,0015,009656,22000
2017-10-28 18:53:00,+0256,0015,011265,22000
2017-10-28 19:53:00,+0272,0015,012875,22000
2017-10-28 20:53:00,+0289,0015,012875,22000
2017-10-28 21:53:00,+0294,0026,011265,22000
2017-10-28 22:53:00,+0306,0000,011265,22000
2017-10-28 23:53:00,+0300,0015,012875,22000
2017-10-29 01:53:00,+0256,0015,016093,22000
2017-10-29 13:53:00,+0133,0026,016093,22000
2017-10-29 15:53:00,+0161,0015,016093,22000
2017-10-29 16:53:00,+0200,0026,004828,22000
2017-10-29 17:53:00,+0222,0021,006437,22000
2017-10-29 19:53:00,+0272,0015,008047,05486
2017-10-29 20:53:00,+0278,0026,012875,05486
2017-10-29 21:53:00,+0278,0036,016093,05486
2017-10-29 22:53:00,+0272,0041,016093,03962
2017-10-29 23:53:00,+0256,0051,016093,04572
2017-10-30 00:53:00,+0233,0046,012875,04572
2017-10-30 01:53:00,+0222,0036,016093,04572
2017-10-30 02:53:00,+0217,0026,012875,06096
