datetime,sand_temp,sand_wind,sand_vis,sand_ceil
2019-01-17 07:59:00,+9999,9999,999999,99999
2019-01-17 08:40:00,+0167,0000,016093,01524
2019-01-17 08:51:00,+0161,0000,016093,01524
2019-01-17 08:58:00,+0161,0000,016093,00671
2019-01-17 09:51:00,+0167,0021,016093,00640
2019-01-17 10:51:00,+0161,0021,016093,00884
2019-01-17 11:34:00,+0161,0021,016093,01006
2019-01-17 11:51:00,+0161,0026,016093,01006
2019-01-17 12:00:00,+0161,0026,016000,99999
2019-01-17 12:51:00,+0161,0015,016093,01097
2019-01-17 13:02:00,+0156,0026,016093,00792
2019-01-17 13:51:00,+0161,0026,016093,00823
2019-01-17 14:00:00,+0161,0041,016093,22000
2019-01-17 14:35:00,+0156,0015,016093,00762
2019-01-17 14:51:00,+0161,0026,016093,00762
2019-01-17 15:51:00,+0161,0021,016093,00610
2019-01-17 16:14:00,+0161,0021,016093,01158
2019-01-17 16:51:00,+0161,0041,016093,01067
2019-01-17 17:51:00,+0167,0036,016093,01158
2019-01-17 18:00:00,+0167,0036,016000,99999
2019-01-17 18:13:00,+0167,0041,016093,00853
2019-01-17 18:51:00,+0172,0051,016093,00671
2019-01-17 19:11:00,+0167,0057,004828,00518
2019-01-17 19:51:00,+0161,0051,012875,00457
2019-01-17 20:17:00,+0161,0051,009656,00366
2019-01-17 20:51:00,+0161,0057,004828,00366
2019-01-17 20:55:00,+0161,0062,004828,00244
2019-01-17 21:07:00,+0161,0051,004023,00244
2019-01-17 21:51:00,+0161,0051,004023,00244
2019-01-17 21:55:00,+0161,0046,003219,00183
2019-01-17 22:51:00,+0161,0051,003219,00183
2019-01-17 23:03:00,+0161,0046,004828,00122
2019-01-17 23:31:00,+0161,0036,003219,00122
2019-01-17 23:38:00,+0161,0031,002414,00122
2019-01-17 23:51:00,+0167,0046,002816,00122
2019-01-17 23:58:00,+0161,0031,003219,00122
2019-01-18 00:00:00,+0167,0046,002800,99999
2019-01-18 00:45:00,+0170,0041,002414,00122
2019-01-18 00:51:00,+0167,0041,002414,00122
2019-01-18 01:24:00,+0167,0026,004828,00152
2019-01-18 01:51:00,+0167,0041,016093,00152
2019-01-18 02:51:00,+0167,0021,016093,00152
2019-01-18 03:51:00,+0167,0057,016093,00152
2019-01-18 04:01:00,+0167,0041,016093,00213
2019-01-18 04:51:00,+0161,0036,012875,00213
2019-01-18 05:02:00,+0161,0031,014484,00457
2019-01-18 05:40:00,+0161,0026,016093,00213
2019-01-18 05:51:00,+0161,0031,004828,00213
2019-01-18 06:00:00,+0161,0031,004800,99999
2019-01-18 06:13:00,+0161,0015,008047,00183
2019-01-18 06:33:00,+0156,0031,014484,00213
2019-01-18 06:51:00,+0156,0041,011265,00244
2019-01-18 07:16:00,+0156,0021,011265,00762
2019-01-18 07:51:00,+0156,0000,011265,00488
2019-01-18 07:59:00,+9999,9999,999999,99999
2019-01-18 08:40:00,+0156,0000,009656,00366
2019-01-18 08:47:00,+0160,0000,009656,00366
2019-01-18 08:51:00,+0156,0000,009656,00366
2019-01-18 09:51:00,+0150,0021,009656,00549
2019-01-18 10:41:00,+0150,0000,009656,00457
2019-01-18 10:51:00,+0150,0000,009656,00457
2019-01-18 11:51:00,+0150,0000,009656,00732
2019-01-18 12:00:00,+0150,0000,009000,99999
2019-01-18 12:25:00,+0150,0000,003219,00488
2019-01-18 12:34:00,+0150,0021,003219,00335
2019-01-18 12:42:00,+0150,0000,008047,00335
2019-01-18 12:48:00,+0150,0000,009656,00457
2019-01-18 12:51:00,+0150,0000,009656,00457
2019-01-18 13:06:00,+0150,0000,014484,00945
2019-01-18 13:51:00,+0144,0015,014484,22000
2019-01-18 14:51:00,+0144,0000,016093,01219
2019-01-18 15:51:00,+0150,0000,016093,01219
2019-01-18 16:51:00,+0167,0000,009656,01219
2019-01-18 17:08:00,+0167,0000,011265,00671
2019-01-18 17:51:00,+0167,0021,011265,00671
2019-01-18 18:00:00,+0167,0021,011000,99999
2019-01-18 18:51:00,+0172,0036,011265,00671
2019-01-18 19:02:00,+0178,0036,012875,22000
2019-01-18 19:51:00,+0172,0046,016093,06096
2019-01-18 20:35:00,+0172,0041,016093,00853
2019-01-18 20:51:00,+0172,0041,012875,00762
2019-01-18 21:39:00,+0178,0041,016093,06096
2019-01-18 21:51:00,+0172,0046,016093,06096
2019-01-18 22:51:00,+0178,0046,016093,06096
2019-01-18 23:51:00,+0172,0051,016093,07620
2019-01-19 00:00:00,+0172,0051,016000,99999
2019-01-19 00:51:00,+0167,0046,016093,07620
2019-01-19 01:51:00,+0161,0041,016093,22000
2019-01-19 02:51:00,+0156,0031,016093,22000
2019-01-19 03:51:00,+0156,0031,016093,22000
2019-01-19 04:51:00,+0150,0000,014484,22000
2019-01-19 05:51:00,+0150,0000,014484,22000
2019-01-19 06:00:00,+0150,0000,014000,22000
2019-01-19 06:51:00,+0144,0000,014484,22000
2019-01-19 07:51:00,+0139,0000,016093,22000
2019-01-19 07:59:00,+9999,9999,999999,99999
2019-01-19 08:51:00,+0128,0000,016093,22000
2019-01-19 09:51:00,+0128,0000,016093,22000
2019-01-19 10:51:00,+0117,0000,014484,22000
2019-01-19 11:51:00,+0117,0015,014484,22000
2019-01-19 12:00:00,+0117,0015,014000,99999
2019-01-19 12:51:00,+0117,0015,014484,22000
2019-01-19 13:51:00,+0117,0021,016093,22000
2019-01-19 14:51:00,+0122,0015,016093,22000
2019-01-19 15:51:00,+0122,0015,016093,22000
2019-01-19 16:51:00,+0150,0021,016093,22000
2019-01-19 17:51:00,+0183,0021,016093,22000
2019-01-19 18:00:00,+0183,0021,016000,22000
2019-01-19 18:51:00,+0206,0031,016093,22000
2019-01-19 19:51:00,+0211,0031,016093,22000
2019-01-19 20:51:00,+0217,0036,016093,22000
2019-01-19 21:51:00,+0228,0041,016093,22000
2019-01-19 22:51:00,+0217,0036,016093,22000
2019-01-19 23:51:00,+0217,0041,016093,22000
2019-01-20 00:00:00,+0217,0041,016000,22000
2019-01-20 00:51:00,+0206,0026,016093,22000
2019-01-20 01:51:00,+0183,0021,016093,22000
2019-01-20 02:51:00,+0178,0015,016093,22000
2019-01-20 03:51:00,+0167,0015,016093,22000
2019-01-20 04:51:00,+0161,0015,016093,22000
2019-01-20 05:51:00,+0156,0015,016093,22000
2019-01-20 06:00:00,+0156,0015,016000,22000
2019-01-20 06:51:00,+0156,0015,016093,22000
2019-01-20 07:51:00,+0144,0000,016093,22000
2019-01-20 07:59:00,+9999,9999,999999,99999
2019-01-20 08:51:00,+0139,0000,016093,22000
2019-01-20 09:51:00,+0133,0000,016093,22000
2019-01-20 10:51:00,+0128,0000,016093,22000
2019-01-20 11:51:00,+0122,0000,016093,22000
2019-01-20 12:00:00,+0122,0000,016000,99999
2019-01-20 12:51:00,+0122,0000,016093,22000
2019-01-20 13:51:00,+0122,0000,016093,22000
2019-01-20 14:51:00,+0122,0015,016093,07620
2019-01-20 15:51:00,+0139,0000,016093,07620
2019-01-20 16:51:00,+0156,0000,016093,07620
2019-01-20 17:51:00,+0183,0000,016093,07620
2019-01-20 18:00:00,+0183,0000,016000,99999
2019-01-20 18:51:00,+0200,0015,016093,07620
2019-01-20 19:51:00,+0211,0021,016093,07620
2019-01-20 20:51:00,+0206,0026,016093,07620
2019-01-20 21:51:00,+0206,0026,016093,07620
2019-01-20 22:51:00,+0189,0021,016093,07620
2019-01-20 23:51:00,+0200,0031,016093,07620
2019-01-21 00:00:00,+0200,0031,016000,99999
2019-01-21 00:51:00,+0172,0000,016093,07620
2019-01-21 01:51:00,+0172,0000,016093,07620
2019-01-21 02:51:00,+0167,0026,016093,07620
2019-01-21 03:51:00,+0161,0000,016093,07620
2019-01-21 04:51:00,+0161,0000,016093,07620
2019-01-21 05:14:00,+0161,0000,016093,00305
2019-01-21 05:51:00,+0161,0021,016093,00366
2019-01-21 06:00:00,+0161,0021,016000,99999
2019-01-21 06:51:00,+0167,0000,016093,00366
2019-01-21 07:51:00,+0156,0057,012875,00366
2019-01-21 07:59:00,+9999,9999,999999,99999
2019-01-21 08:51:00,+0156,0031,016093,00366
2019-01-21 09:51:00,+0156,0036,016093,00366
2019-01-21 10:38:00,+0161,0041,016093,00457
2019-01-21 10:51:00,+0156,0041,016093,00457
2019-01-21 11:51:00,+0156,0067,016093,00549
2019-01-21 12:00:00,+0156,0067,016000,99999
2019-01-21 12:46:00,+0150,0057,016093,01676
2019-01-21 12:51:00,+0150,0057,016093,01676
2019-01-21 13:51:00,+0150,0057,016093,22000
2019-01-21 14:51:00,+0144,0057,016093,22000
2019-01-21 15:51:00,+0144,0051,016093,01463
2019-01-21 16:51:00,+0156,0046,016093,22000
2019-01-21 17:51:00,+0161,0046,016093,22000
2019-01-21 18:00:00,+0161,0046,016000,22000
2019-01-21 18:51:00,+0172,0062,016093,22000
2019-01-21 19:51:00,+0167,0062,016093,22000
2019-01-21 20:51:00,+0167,0062,016093,22000
2019-01-21 21:51:00,+0167,0062,016093,22000
2019-01-21 22:51:00,+0167,0062,016093,22000
2019-01-21 23:51:00,+0161,0057,016093,22000
2019-01-22 00:00:00,+0161,0057,016000,22000
2019-01-22 00:51:00,+0156,0062,016093,22000
2019-01-22 01:51:00,+0150,0051,016093,22000
2019-01-22 02:51:00,+0150,0026,016093,22000
2019-01-22 03:51:00,+0150,0041,016093,22000
2019-01-22 04:51:00,+0150,0036,016093,22000
2019-01-22 05:51:00,+0144,0015,016093,01036
2019-01-22 06:00:00,+0144,0015,016000,99999
2019-01-22 06:51:00,+0133,0021,016093,22000
2019-01-22 07:51:00,+0128,0000,016093,22000
2019-01-22 07:59:00,+9999,9999,999999,99999
2019-01-22 08:51:00,+0111,0000,016093,22000
2019-01-22 09:51:00,+0106,0000,016093,22000
2019-01-22 10:51:00,+0106,0000,016093,22000
2019-01-22 11:51:00,+0100,0000,016093,22000
2019-01-22 12:00:00,+0100,0000,016000,99999
2019-01-22 12:51:00,+0106,0026,016093,22000
2019-01-22 13:51:00,+0100,0000,016093,22000
2019-01-22 14:51:00,+0094,0021,016093,22000
2019-01-22 15:51:00,+0111,0000,016093,22000
2019-01-22 16:51:00,+0122,0015,016093,22000
2019-01-22 17:51:00,+0133,0000,016093,22000
2019-01-22 18:00:00,+0133,0000,016000,99999
2019-01-22 18:51:00,+0161,0021,016093,22000
2019-01-22 19:51:00,+0161,0036,016093,22000
2019-01-22 20:51:00,+0183,0041,016093,22000
2019-01-22 21:51:00,+0194,0036,016093,22000
2019-01-22 22:51:00,+0189,0057,016093,07620
2019-01-22 23:51:00,+0183,0062,016093,07620
2019-01-23 00:00:00,+0183,0062,016000,99999
2019-01-23 00:51:00,+0178,0041,016093,07620
2019-01-23 01:51:00,+0161,0031,016093,07620
2019-01-23 02:51:00,+0156,0000,016093,07620
2019-01-23 03:51:00,+0156,0015,016093,22000
2019-01-23 04:51:00,+0144,0026,016093,22000
2019-01-23 05:51:00,+0139,0021,016093,22000
2019-01-23 06:00:00,+0139,0021,016000,99999
2019-01-23 06:51:00,+0122,0015,016093,22000
2019-01-23 07:51:00,+0117,0015,016093,22000
2019-01-23 07:59:00,+9999,9999,999999,99999
2019-01-23 08:51:00,+0100,0000,016093,22000
2019-01-23 09:51:00,+0100,0000,016093,22000
2019-01-23 10:51:00,+0089,0021,016093,22000
2019-01-23 11:51:00,+0100,0000,016093,22000
2019-01-23 12:00:00,+0100,0000,016000,99999
2019-01-23 12:51:00,+0094,0000,016093,22000
2019-01-23 13:51:00,+0083,0021,016093,22000
2019-01-23 14:51:00,+0089,0000,016093,22000
2019-01-23 15:51:00,+0100,0000,016093,22000
2019-01-23 16:51:00,+0139,0000,016093,22000
2019-01-23 17:51:00,+0167,0000,016093,22000
2019-01-23 18:00:00,+0167,0000,016000,22000
2019-01-23 18:51:00,+0178,0031,016093,22000
2019-01-23 19:51:00,+0194,0036,016093,22000
2019-01-23 20:51:00,+0189,0051,016093,22000
2019-01-23 21:51:00,+0150,0062,016093,22000
2019-01-23 22:51:00,+0189,0057,016093,22000
2019-01-23 23:51:00,+0183,0036,016093,22000
2019-01-24 00:00:00,+0183,0036,016000,22000
2019-01-24 00:51:00,+0167,0041,016093,22000
2019-01-24 01:51:00,+0156,0031,016093,22000
2019-01-24 02:51:00,+0150,0015,016093,22000
2019-01-24 03:51:00,+0144,0000,016093,22000
2019-01-24 04:51:00,+0133,0000,016093,22000
2019-01-24 05:51:00,+0128,0000,016093,22000
2019-01-24 06:00:00,+0128,0000,016000,99999
2019-01-24 06:51:00,+0128,0015,016093,22000
2019-01-24 07:51:00,+0122,0015,016093,22000
2019-01-24 07:59:00,+9999,9999,999999,99999
2019-01-24 08:51:00,+0106,0015,016093,22000
2019-01-24 09:51:00,+0100,0000,016093,22000
2019-01-24 10:51:00,+0094,0015,016093,22000
2019-01-24 11:51:00,+0100,0000,016093,22000
2019-01-24 12:00:00,+0100,0000,016000,99999
2019-01-24 12:51:00,+0094,0000,016093,22000
2019-01-24 13:51:00,+0094,0021,016093,22000
2019-01-24 14:51:00,+0100,0000,016093,22000
2019-01-24 15:51:00,+0122,0015,016093,22000
2019-01-24 16:51:00,+0139,0000,016093,22000
2019-01-24 17:51:00,+0178,0000,016093,22000
2019-01-24 18:00:00,+0178,0000,016000,22000
2019-01-24 18:51:00,+0211,0026,016093,22000
2019-01-24 19:51:00,+0217,0021,016093,07620
2019-01-24 20:51:00,+0211,0031,016093,07620
2019-01-24 21:51:00,+0194,0036,016093,07620
2019-01-24 22:51:00,+0211,0041,016093,07620
2019-01-24 23:51:00,+0200,0021,016093,07620
2019-01-25 00:00:00,+0200,0021,016000,99999
2019-01-25 00:51:00,+0206,0021,016093,07620
2019-01-25 01:51:00,+0194,0026,016093,22000
2019-01-25 02:51:00,+0178,0000,016093,22000
2019-01-25 03:51:00,+0167,0000,016093,22000
2019-01-25 04:51:00,+0156,0000,016093,22000
2019-01-25 05:51:00,+0144,0000,016093,22000
2019-01-25 06:00:00,+0144,0000,016000,99999
2019-01-25 06:51:00,+0139,0015,016093,22000
2019-01-25 07:51:00,+0133,0015,016093,22000
2019-01-25 07:59:00,+9999,9999,999999,99999
2019-01-25 08:51:00,+0133,0000,016093,22000
2019-01-25 09:51:00,+0117,0000,016093,22000
2019-01-25 10:51:00,+0111,0021,016093,22000
2019-01-25 11:51:00,+0106,0015,016093,22000
2019-01-25 12:00:00,+0106,0015,016000,99999
2019-01-25 12:51:00,+0111,0000,016093,22000
2019-01-25 13:51:00,+0106,0000,016093,22000
2019-01-25 14:51:00,+0100,0015,016093,22000
2019-01-25 15:51:00,+0128,0000,016093,22000
2019-01-25 16:51:00,+0156,0000,016093,22000
2019-01-25 17:51:00,+0183,0021,016093,22000
2019-01-25 18:00:00,+0183,0021,016000,22000
2019-01-25 18:51:00,+0217,0036,016093,22000
2019-01-25 19:51:00,+0222,0021,016093,22000
2019-01-25 20:51:00,+0233,0031,016093,22000
2019-01-25 21:51:00,+0228,0036,016093,22000
2019-01-25 22:51:00,+0222,0041,016093,22000
2019-01-25 23:51:00,+0222,0031,016093,22000
2019-01-26 00:00:00,+0222,0031,016000,22000
2019-01-26 00:51:00,+0200,0026,016093,22000
2019-01-26 01:51:00,+0183,0000,016093,22000
2019-01-26 02:51:00,+0172,0021,016093,22000
2019-01-26 03:51:00,+0167,0026,016093,22000
2019-01-26 04:51:00,+0172,0000,016093,22000
2019-01-26 05:51:00,+0150,0000,016093,22000
2019-01-26 06:00:00,+0150,0000,016000,22000
2019-01-26 06:51:00,+0144,0000,016093,22000
2019-01-26 07:51:00,+0133,0000,016093,22000
2019-01-26 07:59:00,+9999,9999,999999,99999
2019-01-26 08:51:00,+0144,0021,016093,22000
2019-01-26 09:51:00,+0128,0000,016093,22000
2019-01-26 10:51:00,+0111,0000,016093,22000
2019-01-26 11:51:00,+0106,0000,016093,22000
2019-01-26 12:00:00,+0106,0000,016000,22000
2019-01-26 12:51:00,+0106,0021,016093,22000
2019-01-26 13:51:00,+0111,0000,016093,22000
2019-01-26 14:51:00,+0117,0036,016093,22000
2019-01-26 15:51:00,+0133,0026,016093,22000
2019-01-26 16:51:00,+0172,0021,016093,22000
2019-01-26 17:51:00,+0217,0021,016093,22000
2019-01-26 18:00:00,+0217,0021,016000,22000
2019-01-26 18:51:00,+0239,0021,016093,22000
2019-01-26 19:51:00,+0244,0051,016093,22000
2019-01-26 20:51:00,+0233,0067,016093,07620
2019-01-26 21:51:00,+0217,0051,016093,07620
2019-01-26 22:51:00,+0211,0046,016093,07620
2019-01-26 23:51:00,+0211,0041,016093,07620
2019-01-27 00:00:00,+0211,0041,016000,99999
2019-01-27 00:51:00,+0200,0021,016093,07620
2019-01-27 01:51:00,+0189,0015,016093,07620
2019-01-27 02:51:00,+0183,0015,016093,22000
2019-01-27 03:51:00,+0172,0000,016093,22000
2019-01-27 04:51:00,+0167,0000,016093,22000
2019-01-27 05:51:00,+0150,0000,016093,22000
2019-01-27 06:00:00,+0150,0000,016000,22000
2019-01-27 06:51:00,+0144,0000,016093,22000
2019-01-27 07:51:00,+0139,0000,016093,22000
2019-01-27 07:59:00,+9999,9999,999999,99999
2019-01-27 08:51:00,+0128,0021,016093,22000
2019-01-27 09:51:00,+0128,0015,016093,22000
2019-01-27 10:51:00,+0122,0000,016093,22000
2019-01-27 11:51:00,+0117,0000,016093,22000
2019-01-27 12:00:00,+0117,0000,016000,99999
2019-01-27 12:51:00,+0117,0000,016093,22000
2019-01-27 13:51:00,+0111,0000,016093,22000
2019-01-27 14:51:00,+0128,0000,016093,22000
2019-01-27 15:51:00,+0133,0000,016093,22000
2019-01-27 16:51:00,+0156,0000,016093,07620
2019-01-27 17:51:00,+0194,0000,016093,22000
2019-01-27 18:00:00,+0194,0000,016000,22000
2019-01-27 18:51:00,+0233,0015,016093,22000
2019-01-27 19:51:00,+0239,0015,016093,22000
2019-01-27 20:51:00,+0239,0026,016093,22000
2019-01-27 21:51:00,+0206,0046,016093,07620
2019-01-27 22:51:00,+0206,0026,016093,07620
2019-01-27 23:51:00,+0200,0031,016093,07620
2019-01-28 00:00:00,+0200,0031,016000,99999
2019-01-28 00:51:00,+0200,0015,016093,07620
2019-01-28 01:51:00,+0189,0015,016093,22000
2019-01-28 02:51:00,+0178,0015,016093,22000
2019-01-28 03:51:00,+0167,0000,016093,22000
2019-01-28 04:51:00,+0161,0000,016093,22000
2019-01-28 05:51:00,+0150,0000,016093,22000
2019-01-28 06:00:00,+0150,0000,016000,22000
2019-01-28 06:51:00,+0139,0015,016093,22000
2019-01-28 07:51:00,+0133,0015,016093,22000
2019-01-28 07:59:00,+9999,9999,999999,99999
2019-01-28 08:51:00,+0128,0000,016093,22000
2019-01-28 09:51:00,+0122,0000,016093,22000
2019-01-28 10:51:00,+0117,0000,016093,22000
2019-01-28 11:51:00,+0111,0015,016093,22000
2019-01-28 12:00:00,+0111,0015,016000,22000
2019-01-28 12:51:00,+0111,0000,016093,22000
2019-01-28 13:51:00,+0111,0000,016093,22000
2019-01-28 14:51:00,+0117,0021,016093,07620
2019-01-28 15:51:00,+0133,0000,016093,07620
2019-01-28 16:51:00,+0156,0000,016093,07620
2019-01-28 17:51:00,+0183,0026,016093,07620
2019-01-28 18:00:00,+0183,0026,016000,99999
2019-01-28 18:51:00,+0217,0031,016093,07620
2019-01-28 19:51:00,+0228,0015,016093,07620
2019-01-28 20:51:00,+0217,0041,016093,07620
2019-01-28 21:51:00,+0206,0036,016093,07620
2019-01-28 22:51:00,+0200,0026,016093,07620
2019-01-28 23:51:00,+0189,0031,016093,07620
2019-01-29 00:00:00,+0189,0031,016000,99999
2019-01-29 00:51:00,+0178,0021,016093,07620
2019-01-29 01:51:00,+0172,0000,016093,07620
2019-01-29 02:51:00,+0161,0021,016093,07620
2019-01-29 03:51:00,+0167,0015,016093,07315
2019-01-29 04:51:00,+0161,0000,016093,05791
2019-01-29 05:51:00,+0150,0015,016093,05486
2019-01-29 06:00:00,+0150,0015,016000,99999
2019-01-29 06:12:00,+0156,0000,014484,05486
2019-01-29 06:51:00,+0156,0000,014484,05486
2019-01-29 07:51:00,+0150,0000,014484,07010
2019-01-29 07:59:00,+9999,9999,999999,99999
2019-01-29 08:51:00,+0144,0000,014484,05486
2019-01-29 09:11:00,+0144,0021,001207,00122
2019-01-29 09:14:00,+0144,0026,000805,00030
2019-01-29 09:37:00,+0139,0000,000402,00061
2019-01-29 09:49:00,+0140,0015,000402,00061
2019-01-29 09:51:00,+0139,0000,000402,00061
2019-01-29 09:55:00,+0139,0015,000805,00061
2019-01-29 10:14:00,+0133,0000,000805,00061
2019-01-29 10:51:00,+0133,0000,000805,00061
2019-01-29 11:17:00,+0133,0000,000402,00061
2019-01-29 11:35:00,+0139,0015,000402,00061
2019-01-29 11:51:00,+0133,0015,000402,00061
2019-01-29 12:00:00,+0133,0015,000400,00120
2019-01-29 12:01:00,+0139,0000,000201,00061
2019-01-29 12:15:00,+0133,0000,000805,00061
2019-01-29 12:48:00,+0130,0015,001609,00061
2019-01-29 12:51:00,+0133,0015,001609,00061
2019-01-29 13:22:00,+0133,0015,002414,00091
2019-01-29 13:31:00,+0133,0000,004023,06096
2019-01-29 13:51:00,+0133,0000,004023,06096
2019-01-29 14:07:00,+0128,0021,000805,22000
2019-01-29 14:14:00,+0128,0000,000805,06096
2019-01-29 14:19:00,+0128,0000,004023,06096
2019-01-29 14:26:00,+0128,0000,006437,06096
2019-01-29 14:35:00,+0128,0015,004828,06096
2019-01-29 14:49:00,+0130,0015,004023,06096
2019-01-29 14:51:00,+0128,0015,004023,06096
2019-01-29 15:28:00,+0133,0015,000402,00091
2019-01-29 15:37:00,+0133,0000,000805,00091
2019-01-29 15:42:00,+0133,0000,001609,04267
2019-01-29 15:49:00,+0130,0015,002012,04267
2019-01-29 15:51:00,+0128,0015,002012,04267
2019-01-29 15:58:00,+0128,0021,004023,04267
2019-01-29 16:03:00,+0128,0021,004828,04267
2019-01-29 16:51:00,+0139,0000,009656,04267
2019-01-29 17:51:00,+0172,0015,009656,22000
2019-01-29 18:00:00,+0172,0015,009000,99999
2019-01-29 18:51:00,+0189,0000,009656,22000
2019-01-29 19:51:00,+0183,0031,012875,22000
2019-01-29 20:51:00,+0178,0031,012875,22000
2019-01-29 21:51:00,+0183,0031,016093,02438
2019-01-29 22:51:00,+0183,0036,016093,22000
2019-01-29 23:51:00,+0178,0026,016093,22000
2019-01-30 00:00:00,+0178,0026,016000,22000
2019-01-30 00:51:00,+0167,0041,016093,22000
2019-01-30 01:51:00,+0161,0021,016093,22000
2019-01-30 02:51:00,+0161,0015,016093,07620
2019-01-30 03:51:00,+0161,0000,016093,06401
2019-01-30 04:51:00,+0161,0026,016093,06096
2019-01-30 05:51:00,+0156,0031,016093,05486
2019-01-30 06:00:00,+0156,0031,016000,99999
2019-01-30 06:04:00,+0156,0036,016093,00396
2019-01-30 06:47:00,+0160,0026,016093,05486
2019-01-30 06:51:00,+0156,0021,016093,05486
2019-01-30 07:02:00,+0156,0021,016093,00366
2019-01-30 07:51:00,+0156,0000,011265,00427
2019-01-30 07:59:00,+9999,9999,999999,99999
2019-01-30 08:42:00,+0156,0015,016093,22000
2019-01-30 08:51:00,+0156,0015,016093,22000
2019-01-30 09:30:00,+0150,0026,016093,00457
2019-01-30 09:51:00,+0156,0026,016093,00457
2019-01-30 10:51:00,+0150,0026,016093,00610
2019-01-30 11:51:00,+0144,0026,016093,00610
2019-01-30 12:00:00,+0144,0026,016000,99999
2019-01-30 12:51:00,+0150,0026,016093,00732
2019-01-30 13:51:00,+0150,0021,016093,00823
2019-01-30 14:45:00,+0150,0000,016093,06096
2019-01-30 14:51:00,+0150,0021,016093,06096
2019-01-30 15:51:00,+0150,0036,012875,06096
2019-01-30 16:51:00,+0156,0015,009656,22000
2019-01-30 17:51:00,+0161,0026,009656,22000
2019-01-30 18:00:00,+0161,0026,009000,22000
2019-01-30 18:51:00,+0167,0026,016093,07620
2019-01-30 19:51:00,+0172,0026,016093,07620
2019-01-30 20:51:00,+0172,0036,016093,22000
2019-01-30 21:51:00,+0172,0036,016093,22000
2019-01-30 22:51:00,+0178,0046,016093,22000
2019-01-30 23:51:00,+0172,0026,016093,22000
2019-01-31 00:00:00,+0172,0026,016000,22000
2019-01-31 00:51:00,+0167,0031,016093,22000
2019-01-31 01:51:00,+0161,0021,016093,07620
2019-01-31 02:51:00,+0161,0021,016093,22000
2019-01-31 03:51:00,+0156,0015,016093,22000
2019-01-31 04:51:00,+0156,0026,016093,07620
2019-01-31 05:51:00,+0150,0021,016093,07620
2019-01-31 06:00:00,+0150,0021,016000,99999
2019-01-31 06:51:00,+0144,0000,016093,07620
2019-01-31 07:51:00,+0144,0000,016093,07010
2019-01-31 07:59:00,+9999,9999,999999,99999
2019-01-31 08:51:00,+0144,0000,016093,06401
2019-01-31 09:51:00,+0144,0000,016093,07010
2019-01-31 10:51:00,+0139,0000,016093,06706
2019-01-31 11:51:00,+0139,0015,014484,22000
2019-01-31 12:00:00,+0139,0015,014000,22000
2019-01-31 12:51:00,+0139,0015,012875,22000
2019-01-31 13:46:00,+0130,0015,012875,00366
2019-01-31 13:51:00,+0133,0015,012875,00366
2019-01-31 14:06:00,+0133,0021,014484,00457
2019-01-31 14:08:00,+0133,0021,014484,06096
2019-01-31 14:19:00,+0139,0015,014484,00457
2019-01-31 14:51:00,+0144,0021,016093,00457
2019-01-31 15:41:00,+0144,0026,016093,06096
2019-01-31 15:51:00,+0144,0026,016093,06096
2019-01-31 16:14:00,+0139,0031,011265,00640
2019-01-31 16:46:00,+0160,0036,012875,06096
2019-01-31 16:51:00,+0156,0031,012875,06096
2019-01-31 17:15:00,+0161,0026,016093,00640
2019-01-31 17:51:00,+0161,0041,012875,00671
2019-01-31 18:00:00,+0161,0041,012000,99999
2019-01-31 18:51:00,+0167,0051,012875,00640
2019-01-31 19:51:00,+0172,0072,012875,00792
2019-01-31 20:51:00,+0172,0088,016093,00853
2019-01-31 21:08:00,+0172,0082,016093,01067
2019-01-31 21:46:00,+0170,0051,009656,00914
2019-01-31 21:51:00,+0161,0062,006437,00914
2019-01-31 21:59:00,+0161,0051,004828,00853
2019-01-31 22:02:00,+0161,0046,004828,00853
2019-01-31 22:16:00,+0156,0041,004023,00274
2019-01-31 22:35:00,+0150,0046,004023,00762
2019-01-31 22:51:00,+0144,0046,004023,00610
2019-01-31 23:05:00,+0139,0046,003219,00396
2019-01-31 23:37:00,+0139,0031,002414,00396
2019-01-31 23:51:00,+0139,0031,002414,00396
2019-02-01 00:00:00,+0139,0031,002400,99999
2019-02-01 00:16:00,+0139,0015,004828,00762
2019-02-01 00:33:00,+0139,0021,004828,01676
2019-02-01 00:51:00,+0139,0000,016093,01676
2019-02-01 01:51:00,+0144,0031,016093,01829
2019-02-01 02:51:00,+0144,0026,016093,02438
2019-02-01 03:40:00,+0144,0036,016093,00640
2019-02-01 03:51:00,+0144,0021,016093,00579
2019-02-01 04:00:00,+0144,0015,016093,01158
2019-02-01 04:51:00,+0139,0021,016093,22000
2019-02-01 05:51:00,+0139,0015,016093,22000
2019-02-01 06:00:00,+0139,0015,016000,22000
2019-02-01 06:33:00,+0133,0015,016093,00366
2019-02-01 06:51:00,+0133,0021,016093,00366
2019-02-01 07:33:00,+0128,0000,016093,22000
2019-02-01 07:51:00,+0122,0015,016093,07620
2019-02-01 08:23:00,+0128,0015,016093,00488
2019-02-01 08:51:00,+0128,0015,016093,07620
2019-02-01 09:51:00,+0122,0000,016093,07620
2019-02-01 10:29:00,+0117,0000,016093,00671
2019-02-01 10:51:00,+0117,0000,016093,00457
2019-02-01 11:29:00,+0117,0000,016093,07620
2019-02-01 11:39:00,+0117,0000,016093,00457
2019-02-01 11:51:00,+0117,0000,016093,00457
