start_datetime,date,hr_index,7da_load_fcast_mw,2da_load_fcast_mw,dam_load_fcast_mw,rtm_load_fcast_mw
2018-05-05 04:00:00+00:00,2018-05-04,22,27214.16,27788.4,27666.44,27875.8125
2018-05-05 05:00:00+00:00,2018-05-04,23,25267.68,25717.58,25579.63,25766.75
2018-05-05 06:00:00+00:00,2018-05-04,24,23307.57,23684.21,23532.92,23617.75
2018-05-05 07:00:00+00:00,2018-05-05,1,22215.08,22160.29,22319.76,21987.0
2018-05-05 08:00:00+00:00,2018-05-05,2,21010.38,21014.79,21122.9,20832.4375
2018-05-05 09:00:00+00:00,2018-05-05,3,20178.94,20217.39,20275.84,19958.0
2018-05-05 10:00:00+00:00,2018-05-05,4,19747.46,19771.29,19840.93,19522.6875
2018-05-05 11:00:00+00:00,2018-05-05,5,19746.42,19729.95,19836.72,19460.0
2018-05-05 12:00:00+00:00,2018-05-05,6,20114.2,20193.38,20206.96,19771.1875
2018-05-05 13:00:00+00:00,2018-05-05,7,20351.96,20444.29,20454.27,19850.75
2018-05-05 14:00:00+00:00,2018-05-05,8,20896.27,21040.46,21083.0,20450.3125
2018-05-05 15:00:00+00:00,2018-05-05,9,21502.29,21584.08,21798.43,21161.9375
2018-05-05 16:00:00+00:00,2018-05-05,10,21877.18,21880.54,22047.43,21567.0
2018-05-05 17:00:00+00:00,2018-05-05,11,22321.65,22320.04,22462.83,21903.4375
2018-05-05 18:00:00+00:00,2018-05-05,12,22729.01,22654.98,22809.03,22040.75
2018-05-05 19:00:00+00:00,2018-05-05,13,23274.6,23097.39,23351.76,22556.75
2018-05-05 20:00:00+00:00,2018-05-05,14,24067.21,23769.1,23934.75,23376.9375
2018-05-05 21:00:00+00:00,2018-05-05,15,24942.94,24586.78,24720.9,24296.25
2018-05-05 22:00:00+00:00,2018-05-05,16,26121.52,25477.39,25715.6,25177.625
2018-05-05 23:00:00+00:00,2018-05-05,17,27258.47,26442.27,26649.74,26083.375
2018-05-06 00:00:00+00:00,2018-05-05,18,28012.8,27175.78,27339.73,26766.1875
2018-05-06 01:00:00+00:00,2018-05-05,19,28207.8,27469.64,27765.76,26914.6875
2018-05-06 02:00:00+00:00,2018-05-05,20,28073.69,27484.51,27860.39,26825.9375
2018-05-06 03:00:00+00:00,2018-05-05,21,28446.97,27929.1,28319.9,27616.4375
2018-05-06 04:00:00+00:00,2018-05-05,22,27286.04,26903.81,27214.39,26488.6875
2018-05-06 05:00:00+00:00,2018-05-05,23,25472.37,25109.56,25391.81,24796.6875
2018-05-06 06:00:00+00:00,2018-05-05,24,23528.26,23172.1,23399.67,22799.75
2018-05-06 07:00:00+00:00,2018-05-06,1,22128.34,21845.63,22141.49,21240.4375
2018-05-06 08:00:00+00:00,2018-05-06,2,20980.37,20660.57,20955.91,20177.125
2018-05-06 09:00:00+00:00,2018-05-06,3,20105.17,19856.14,20175.7,19393.8125
2018-05-06 10:00:00+00:00,2018-05-06,4,19616.78,19386.57,19717.83,19000.375
2018-05-06 11:00:00+00:00,2018-05-06,5,19505.22,19315.76,19615.54,18833.9375
2018-05-06 12:00:00+00:00,2018-05-06,6,19644.38,19422.83,19671.76,18944.8125
2018-05-06 13:00:00+00:00,2018-05-06,7,19576.01,19266.64,19351.86,18806.375
2018-05-06 14:00:00+00:00,2018-05-06,8,19680.07,19554.11,19622.15,19126.4375
2018-05-06 15:00:00+00:00,2018-05-06,9,20094.8,20017.05,19937.9,19462.875
2018-05-06 16:00:00+00:00,2018-05-06,10,20439.79,20134.79,20114.49,19436.8125
2018-05-06 17:00:00+00:00,2018-05-06,11,20962.66,20466.31,20490.7,19395.0
2018-05-06 18:00:00+00:00,2018-05-06,12,21611.73,20760.82,20897.65,19562.125
2018-05-06 19:00:00+00:00,2018-05-06,13,22388.31,21219.24,21406.96,19982.6875
2018-05-06 20:00:00+00:00,2018-05-06,14,23337.2,21858.2,22160.86,20700.5
2018-05-06 21:00:00+00:00,2018-05-06,15,24386.13,22715.91,23139.38,21692.0
2018-05-06 22:00:00+00:00,2018-05-06,16,25496.92,23745.61,24156.71,22807.875
2018-05-06 23:00:00+00:00,2018-05-06,17,26633.22,24737.62,25200.98,23958.0
2018-05-07 00:00:00+00:00,2018-05-06,18,27551.24,25537.13,26131.16,25111.0
2018-05-07 01:00:00+00:00,2018-05-06,19,27940.72,26077.03,26683.09,25688.125
2018-05-07 02:00:00+00:00,2018-05-06,20,28005.92,26418.52,26872.39,25988.5625
2018-05-07 03:00:00+00:00,2018-05-06,21,28586.59,27251.69,27497.93,27006.9375
2018-05-07 04:00:00+00:00,2018-05-06,22,27319.15,26267.87,26627.85,25835.9375
2018-05-07 05:00:00+00:00,2018-05-06,23,25113.3,24245.0,24561.31,23737.125
2018-05-07 06:00:00+00:00,2018-05-06,24,22972.64,22263.92,22492.5,21692.6875
2018-05-07 07:00:00+00:00,2018-05-07,1,21150.35,21174.38,21443.51,20308.5625
2018-05-07 08:00:00+00:00,2018-05-07,2,20247.75,20217.78,20471.78,19474.6875
2018-05-07 09:00:00+00:00,2018-05-07,3,19604.96,19647.53,19883.37,19024.75
2018-05-07 10:00:00+00:00,2018-05-07,4,19423.04,19464.75,19679.6,18882.4375
2018-05-07 11:00:00+00:00,2018-05-07,5,19918.63,19997.07,20141.95,19465.5625
2018-05-07 12:00:00+00:00,2018-05-07,6,21242.75,21305.69,21424.79,20719.0625
2018-05-07 13:00:00+00:00,2018-05-07,7,22887.53,22769.18,23134.23,22426.125
2018-05-07 14:00:00+00:00,2018-05-07,8,24358.26,24166.38,24475.93,23806.5625
2018-05-07 15:00:00+00:00,2018-05-07,9,24788.57,24653.26,24744.2,23848.0
2018-05-07 16:00:00+00:00,2018-05-07,10,24879.97,24760.85,24787.56,23776.1875
2018-05-07 17:00:00+00:00,2018-05-07,11,25172.85,25148.13,24902.85,23804.9375
2018-05-07 18:00:00+00:00,2018-05-07,12,25554.5,25626.6,25178.52,24024.5625
2018-05-07 19:00:00+00:00,2018-05-07,13,25968.85,26111.4,25597.07,24490.5625
2018-05-07 20:00:00+00:00,2018-05-07,14,26759.71,27042.65,26425.37,25082.875
2018-05-07 21:00:00+00:00,2018-05-07,15,27620.21,28018.35,27246.58,25596.1875
2018-05-07 22:00:00+00:00,2018-05-07,16,28571.05,29007.25,28097.95,26377.25
2018-05-07 23:00:00+00:00,2018-05-07,17,29514.41,29968.79,28899.66,27293.75
2018-05-08 00:00:00+00:00,2018-05-07,18,29943.44,30417.15,29549.92,28134.5
2018-05-08 01:00:00+00:00,2018-05-07,19,29928.22,30407.71,29645.35,28661.4375
2018-05-08 02:00:00+00:00,2018-05-07,20,29869.18,30364.52,29775.19,29124.8125
2018-05-08 03:00:00+00:00,2018-05-07,21,30238.02,30639.08,30191.9,29701.375
2018-05-08 04:00:00+00:00,2018-05-07,22,28630.08,28998.66,28582.6,28244.0625
2018-05-08 05:00:00+00:00,2018-05-07,23,25982.22,26295.19,25895.8,25583.625
2018-05-08 06:00:00+00:00,2018-05-07,24,23662.24,23900.23,23648.99,23335.1875
2018-05-08 07:00:00+00:00,2018-05-08,1,21976.75,22098.37,22163.65,21772.1875
2018-05-08 08:00:00+00:00,2018-05-08,2,20931.19,21018.61,21044.31,20763.75
2018-05-08 09:00:00+00:00,2018-05-08,3,20263.11,20381.29,20243.42,20123.75
2018-05-08 10:00:00+00:00,2018-05-08,4,20044.05,20164.36,20021.11,19947.8125
2018-05-08 11:00:00+00:00,2018-05-08,5,20456.8,20578.86,20444.88,20349.0625
2018-05-08 12:00:00+00:00,2018-05-08,6,21728.48,21844.73,21691.85,21497.875
2018-05-08 13:00:00+00:00,2018-05-08,7,23330.94,23445.47,23254.83,22928.75
2018-05-08 14:00:00+00:00,2018-05-08,8,24606.45,24854.36,24432.99,24320.1875
2018-05-08 15:00:00+00:00,2018-05-08,9,24907.68,25144.11,24922.6,24304.375
2018-05-08 16:00:00+00:00,2018-05-08,10,24951.59,25151.62,24902.9,24378.4375
2018-05-08 17:00:00+00:00,2018-05-08,11,25244.24,25396.42,25165.31,24377.0625
2018-05-08 18:00:00+00:00,2018-05-08,12,25627.79,25772.81,25578.73,24459.8125
2018-05-08 19:00:00+00:00,2018-05-08,13,26053.32,26236.18,26017.8,24796.6875
2018-05-08 20:00:00+00:00,2018-05-08,14,26986.65,27202.55,26776.34,25738.375
2018-05-08 21:00:00+00:00,2018-05-08,15,27937.48,28119.21,27646.5,26646.9375
2018-05-08 22:00:00+00:00,2018-05-08,16,28994.25,29055.84,28516.54,27176.8125
2018-05-08 23:00:00+00:00,2018-05-08,17,29859.39,30010.33,29501.96,28045.375
2018-05-09 00:00:00+00:00,2018-05-08,18,30307.79,30431.57,30200.83,28837.125
2018-05-09 01:00:00+00:00,2018-05-08,19,30171.08,30310.21,30444.82,29522.9375
2018-05-09 02:00:00+00:00,2018-05-08,20,30054.27,30317.38,30516.43,29738.8125
2018-05-09 03:00:00+00:00,2018-05-08,21,30420.33,30610.08,30848.23,30268.4375
2018-05-09 04:00:00+00:00,2018-05-08,22,28878.13,29122.72,29424.03,28717.5625
2018-05-09 05:00:00+00:00,2018-05-08,23,26289.99,26498.94,26803.54,26147.9375
2018-05-09 06:00:00+00:00,2018-05-08,24,23925.2,24238.34,24361.42,23899.3125
2018-05-09 07:00:00+00:00,2018-05-09,1,22417.92,22526.37,22551.31,22316.0
2018-05-09 08:00:00+00:00,2018-05-09,2,21327.33,21357.24,21504.37,21188.1875
2018-05-09 09:00:00+00:00,2018-05-09,3,20648.52,20540.21,20863.4,20551.4375
2018-05-09 10:00:00+00:00,2018-05-09,4,20372.78,20280.49,20553.22,20270.875
2018-05-09 11:00:00+00:00,2018-05-09,5,20717.92,20667.41,20870.95,20574.6875
2018-05-09 12:00:00+00:00,2018-05-09,6,21860.3,21907.29,22003.23,21777.1875
2018-05-09 13:00:00+00:00,2018-05-09,7,23470.08,23466.26,23523.38,23346.875
2018-05-09 14:00:00+00:00,2018-05-09,8,24839.97,24905.02,24747.17,24749.1875
2018-05-09 15:00:00+00:00,2018-05-09,9,25242.16,25531.31,25079.85,24593.125
2018-05-09 16:00:00+00:00,2018-05-09,10,25321.01,25555.5,25106.61,24445.625
2018-05-09 17:00:00+00:00,2018-05-09,11,25610.03,25848.39,25297.09,24601.8125
2018-05-09 18:00:00+00:00,2018-05-09,12,25940.94,26203.81,25647.46,24730.9375
2018-05-09 19:00:00+00:00,2018-05-09,13,26309.42,26562.53,26056.68,24972.5
2018-05-09 20:00:00+00:00,2018-05-09,14,27104.02,27355.04,26836.64,25753.75
2018-05-09 21:00:00+00:00,2018-05-09,15,27892.0,28207.86,27598.13,26473.875
2018-05-09 22:00:00+00:00,2018-05-09,16,28770.3,29065.38,28512.7,27310.8125
2018-05-09 23:00:00+00:00,2018-05-09,17,29686.92,29868.61,29404.0,28335.5625
2018-05-10 00:00:00+00:00,2018-05-09,18,29985.9,30192.98,30003.25,28903.75
2018-05-10 01:00:00+00:00,2018-05-09,19,29829.5,30130.85,30103.36,29230.3125
2018-05-10 02:00:00+00:00,2018-05-09,20,29759.86,30009.25,30104.78,29327.0
2018-05-10 03:00:00+00:00,2018-05-09,21,30166.41,30406.25,30445.15,29976.9375
2018-05-10 04:00:00+00:00,2018-05-09,22,28793.54,29169.02,29090.03,28579.5625
2018-05-10 05:00:00+00:00,2018-05-09,23,26312.33,26658.63,26617.69,25989.0
2018-05-10 06:00:00+00:00,2018-05-09,24,23993.9,24328.71,24248.73,23635.8125
2018-05-10 07:00:00+00:00,2018-05-10,1,22251.56,22462.13,22326.17,22133.3125
2018-05-10 08:00:00+00:00,2018-05-10,2,21173.58,21365.2,21341.66,21113.8125
2018-05-10 09:00:00+00:00,2018-05-10,3,20512.05,20676.32,20713.56,20547.625
2018-05-10 10:00:00+00:00,2018-05-10,4,20249.21,20409.56,20513.92,20279.625
2018-05-10 11:00:00+00:00,2018-05-10,5,20631.71,20798.51,20776.97,20576.0
2018-05-10 12:00:00+00:00,2018-05-10,6,21909.31,22027.01,21837.43,21599.375
2018-05-10 13:00:00+00:00,2018-05-10,7,23511.52,23543.58,23402.91,23285.5625
2018-05-10 14:00:00+00:00,2018-05-10,8,24838.15,24913.76,24610.16,24507.0625
2018-05-10 15:00:00+00:00,2018-05-10,9,25071.61,25228.88,24864.4,24481.125
2018-05-10 16:00:00+00:00,2018-05-10,10,25086.47,25247.51,24742.68,24336.75
2018-05-10 17:00:00+00:00,2018-05-10,11,25394.54,25376.02,24753.62,24460.6875
2018-05-10 18:00:00+00:00,2018-05-10,12,25688.02,25669.35,24913.45,24607.625
2018-05-10 19:00:00+00:00,2018-05-10,13,26071.03,26014.56,25247.05,24817.9375
2018-05-10 20:00:00+00:00,2018-05-10,14,26896.21,26851.93,25960.26,25399.25
2018-05-10 21:00:00+00:00,2018-05-10,15,27763.71,27603.3,26671.38,25979.0
2018-05-10 22:00:00+00:00,2018-05-10,16,28575.9,28561.64,27456.92,26583.0625
2018-05-10 23:00:00+00:00,2018-05-10,17,29367.54,29328.91,28341.79,27268.9375
2018-05-11 00:00:00+00:00,2018-05-10,18,29737.25,29742.81,28879.11,27825.9375
2018-05-11 01:00:00+00:00,2018-05-10,19,29633.51,29740.41,29068.03,28112.875
2018-05-11 02:00:00+00:00,2018-05-10,20,29614.02,29749.13,29181.73,28285.4375
2018-05-11 03:00:00+00:00,2018-05-10,21,30033.6,30073.47,29514.02,28986.5
2018-05-11 04:00:00+00:00,2018-05-10,22,28669.36,28717.2,28276.26,27838.625
2018-05-11 05:00:00+00:00,2018-05-10,23,26184.63,26243.0,25971.21,25491.1875
2018-05-11 06:00:00+00:00,2018-05-10,24,23884.84,23912.35,23724.98,23392.9375
2018-05-11 07:00:00+00:00,2018-05-11,1,22339.86,22030.05,22129.05,22032.8125
2018-05-11 08:00:00+00:00,2018-05-11,2,21195.31,20991.06,21154.51,20904.4375
2018-05-11 09:00:00+00:00,2018-05-11,3,20496.45,20358.03,20620.16,20229.8125
2018-05-11 10:00:00+00:00,2018-05-11,4,20221.06,20112.47,20373.75,19997.5625
2018-05-11 11:00:00+00:00,2018-05-11,5,20607.08,20527.89,20667.27,20334.875
2018-05-11 12:00:00+00:00,2018-05-11,6,21775.15,21655.18,21769.96,21470.1875
2018-05-11 13:00:00+00:00,2018-05-11,7,23282.4,23134.24,23387.9,23102.375
2018-05-11 14:00:00+00:00,2018-05-11,8,24659.51,24471.79,24471.63,24470.125
2018-05-11 15:00:00+00:00,2018-05-11,9,25130.54,24728.39,24593.66,24726.125
2018-05-11 16:00:00+00:00,2018-05-11,10,25176.75,24666.8,24615.17,24693.4375
2018-05-11 17:00:00+00:00,2018-05-11,11,25460.4,24515.18,24552.36,24797.5
2018-05-11 18:00:00+00:00,2018-05-11,12,25689.26,24361.26,24361.7,24608.375
2018-05-11 19:00:00+00:00,2018-05-11,13,25925.03,24276.88,24205.25,24240.8125
2018-05-11 20:00:00+00:00,2018-05-11,14,26620.8,24754.55,24445.92,24353.25
2018-05-11 21:00:00+00:00,2018-05-11,15,27377.4,25247.21,24701.26,24441.8125
2018-05-11 22:00:00+00:00,2018-05-11,16,28195.92,25861.96,25154.3,24566.53846153846
2018-05-11 23:00:00+00:00,2018-05-11,17,29006.11,26547.55,25628.13,25003.0625
2018-05-12 00:00:00+00:00,2018-05-11,18,29190.5,26745.16,26099.89,25383.625
2018-05-12 01:00:00+00:00,2018-05-11,19,28980.55,26799.0,26577.07,25832.0
2018-05-12 02:00:00+00:00,2018-05-11,20,28787.04,26931.37,26932.93,26561.75
2018-05-12 03:00:00+00:00,2018-05-11,21,29085.99,27388.97,27576.75,27483.75
2018-05-12 04:00:00+00:00,2018-05-11,22,27953.63,26587.71,26827.47,26611.1875
2018-05-12 05:00:00+00:00,2018-05-11,23,25887.83,24901.02,25079.96,24886.5
2018-05-12 06:00:00+00:00,2018-05-11,24,23805.04,23050.14,23172.36,23064.5
2018-05-12 07:00:00+00:00,2018-05-12,1,22479.94,21527.66,21681.3,21609.8125
2018-05-12 08:00:00+00:00,2018-05-12,2,21282.07,20576.99,20625.63,20719.0
2018-05-12 09:00:00+00:00,2018-05-12,3,20459.37,19849.53,19892.39,20003.4375
2018-05-12 10:00:00+00:00,2018-05-12,4,20045.32,19433.84,19528.88,19590.5625
2018-05-12 11:00:00+00:00,2018-05-12,5,20054.12,19507.94,19601.57,19561.75
2018-05-12 12:00:00+00:00,2018-05-12,6,20420.93,19947.71,19903.22,19752.125
2018-05-12 13:00:00+00:00,2018-05-12,7,20477.42,20210.2,20256.77,20128.75
2018-05-12 14:00:00+00:00,2018-05-12,8,21012.12,20585.08,20814.62,20871.8125
2018-05-12 15:00:00+00:00,2018-05-12,9,21524.38,21098.19,21325.78,21168.0
2018-05-12 16:00:00+00:00,2018-05-12,10,21857.13,21306.04,21446.11,21326.5625
2018-05-12 17:00:00+00:00,2018-05-12,11,22220.95,21217.85,21128.19,21361.5
2018-05-12 18:00:00+00:00,2018-05-12,12,22505.62,21062.45,20772.76,21198.5625
2018-05-12 19:00:00+00:00,2018-05-12,13,22854.9,21029.41,20751.32,21022.9375
2018-05-12 20:00:00+00:00,2018-05-12,14,23381.79,21204.86,20850.77,20990.3125
2018-05-12 21:00:00+00:00,2018-05-12,15,24138.08,21562.57,21226.13,21077.3125
2018-05-12 22:00:00+00:00,2018-05-12,16,25095.43,22296.1,21812.27,21407.3125
2018-05-12 23:00:00+00:00,2018-05-12,17,26104.24,22931.24,22417.59,21951.6875
2018-05-13 00:00:00+00:00,2018-05-12,18,26773.45,23721.64,23118.9,22694.0625
2018-05-13 01:00:00+00:00,2018-05-12,19,27038.71,24282.45,23798.19,23591.0625
2018-05-13 02:00:00+00:00,2018-05-12,20,27046.65,24786.99,24417.86,24330.4375
2018-05-13 03:00:00+00:00,2018-05-12,21,27549.38,25557.24,25316.4,25654.625
2018-05-13 04:00:00+00:00,2018-05-12,22,26627.12,25007.22,24761.14,24926.0
2018-05-13 05:00:00+00:00,2018-05-12,23,24849.58,23497.01,23316.31,23402.5625
2018-05-13 06:00:00+00:00,2018-05-12,24,22954.65,21871.43,21734.14,21881.75
2018-05-13 07:00:00+00:00,2018-05-13,1,21956.23,20564.71,20730.73,20552.75
2018-05-13 08:00:00+00:00,2018-05-13,2,20822.31,19661.35,19850.32,19638.75
2018-05-13 09:00:00+00:00,2018-05-13,3,20001.56,19039.43,19227.21,18970.125
2018-05-13 10:00:00+00:00,2018-05-13,4,19554.13,18689.11,18886.1,18560.125
2018-05-13 11:00:00+00:00,2018-05-13,5,19468.63,18669.79,18880.94,18503.375
2018-05-13 12:00:00+00:00,2018-05-13,6,19612.2,18846.92,19070.29,18688.625
2018-05-13 13:00:00+00:00,2018-05-13,7,19396.99,18651.5,18864.53,18641.9375
2018-05-13 14:00:00+00:00,2018-05-13,8,19681.93,18830.95,19011.06,19115.375
2018-05-13 15:00:00+00:00,2018-05-13,9,20052.14,19036.95,18785.39,19370.625
2018-05-13 16:00:00+00:00,2018-05-13,10,20284.77,18915.33,18683.86,19477.3125
2018-05-13 17:00:00+00:00,2018-05-13,11,20545.78,18775.28,18474.49,19362.4375
2018-05-13 18:00:00+00:00,2018-05-13,12,20994.71,18616.92,18237.44,18898.4375
2018-05-13 19:00:00+00:00,2018-05-13,13,21586.0,18698.06,18226.84,18426.4375
2018-05-13 20:00:00+00:00,2018-05-13,14,22452.52,18981.23,18498.8,18189.1875
2018-05-13 21:00:00+00:00,2018-05-13,15,23477.87,19518.79,19018.28,18299.0625
2018-05-13 22:00:00+00:00,2018-05-13,16,24596.36,20283.59,19876.09,18812.0
2018-05-13 23:00:00+00:00,2018-05-13,17,25774.52,21221.24,20910.64,19780.6875
2018-05-14 00:00:00+00:00,2018-05-13,18,26912.5,22391.45,22196.35,21189.5
2018-05-14 01:00:00+00:00,2018-05-13,19,27432.87,23318.96,23033.31,22398.4375
2018-05-14 02:00:00+00:00,2018-05-13,20,27630.89,24098.93,23820.87,23532.875
2018-05-14 03:00:00+00:00,2018-05-13,21,28212.16,25074.14,24980.92,25064.6875
2018-05-14 04:00:00+00:00,2018-05-13,22,27147.43,24516.66,24474.44,24474.1875
2018-05-14 05:00:00+00:00,2018-05-13,23,24911.54,22864.86,22882.13,22798.6875
2018-05-14 06:00:00+00:00,2018-05-13,24,22839.02,21135.56,21236.57,21057.125
2018-05-14 07:00:00+00:00,2018-05-14,1,21105.45,20086.86,20461.53,19817.625
2018-05-14 08:00:00+00:00,2018-05-14,2,20124.79,19399.54,19739.67,19098.9375
2018-05-14 09:00:00+00:00,2018-05-14,3,19425.17,19000.88,19368.22,18671.125
2018-05-14 10:00:00+00:00,2018-05-14,4,19297.06,18974.63,19329.19,18584.75
2018-05-14 11:00:00+00:00,2018-05-14,5,19832.43,19582.67,19863.32,19112.5625
2018-05-14 12:00:00+00:00,2018-05-14,6,21136.53,20923.5,21288.6,20439.625
2018-05-14 13:00:00+00:00,2018-05-14,7,22719.53,22507.21,22981.18,22005.5
2018-05-14 14:00:00+00:00,2018-05-14,8,24073.05,23763.71,24183.43,23520.625
2018-05-14 15:00:00+00:00,2018-05-14,9,24767.28,23592.85,24348.08,23769.1875
2018-05-14 16:00:00+00:00,2018-05-14,10,24917.19,23473.46,24088.7,23672.375
2018-05-14 17:00:00+00:00,2018-05-14,11,25239.97,23347.01,23765.03,23572.5625
2018-05-14 18:00:00+00:00,2018-05-14,12,25648.31,23165.75,23582.52,23309.9375
2018-05-14 19:00:00+00:00,2018-05-14,13,26096.98,23114.41,23451.83,23014.8125
2018-05-14 20:00:00+00:00,2018-05-14,14,26941.25,23455.55,23794.87,23311.3125
2018-05-14 21:00:00+00:00,2018-05-14,15,27824.37,23905.65,24180.74,23688.14285714286
2018-05-14 22:00:00+00:00,2018-05-14,16,28818.4,24581.47,24836.88,23929.0
2018-05-14 23:00:00+00:00,2018-05-14,17,29711.95,25386.11,25481.1,24436.0625
2018-05-15 00:00:00+00:00,2018-05-14,18,30193.08,26106.17,26236.38,25240.1875
2018-05-15 01:00:00+00:00,2018-05-14,19,30197.04,26479.62,26841.13,26090.4375
2018-05-15 02:00:00+00:00,2018-05-14,20,30084.79,26911.71,27528.59,26828.3125
2018-05-15 03:00:00+00:00,2018-05-14,21,30465.89,27729.19,28253.35,27870.625
2018-05-15 04:00:00+00:00,2018-05-14,22,29088.56,26777.77,27209.71,26926.9375
2018-05-15 05:00:00+00:00,2018-05-14,23,26420.64,24650.86,25078.34,24668.5
2018-05-15 06:00:00+00:00,2018-05-14,24,24049.01,22714.39,23079.91,22593.625
2018-05-15 07:00:00+00:00,2018-05-15,1,21591.97,21334.28,21479.43,21192.0
2018-05-15 08:00:00+00:00,2018-05-15,2,20609.91,20458.72,20446.12,20323.625
2018-05-15 09:00:00+00:00,2018-05-15,3,20037.9,19952.93,19855.48,19781.75
2018-05-15 10:00:00+00:00,2018-05-15,4,19844.72,19808.28,19571.18,19534.75
2018-05-15 11:00:00+00:00,2018-05-15,5,20287.31,20305.53,19954.55,19940.625
2018-05-15 12:00:00+00:00,2018-05-15,6,21524.33,21576.48,21209.93,21228.3125
2018-05-15 13:00:00+00:00,2018-05-15,7,23072.46,23159.84,23043.0,22864.625
2018-05-15 14:00:00+00:00,2018-05-15,8,24374.28,24339.82,24467.17,24233.6875
2018-05-15 15:00:00+00:00,2018-05-15,9,24555.92,24416.65,24724.24,24265.4375
2018-05-15 16:00:00+00:00,2018-05-15,10,24509.05,24218.28,24435.01,24210.125
2018-05-15 17:00:00+00:00,2018-05-15,11,24514.87,24012.63,24021.32,24029.125
2018-05-15 18:00:00+00:00,2018-05-15,12,24613.4,23767.87,23597.21,23347.3125
2018-05-15 19:00:00+00:00,2018-05-15,13,24761.94,23641.81,23438.06,22775.625
2018-05-15 20:00:00+00:00,2018-05-15,14,25364.66,24007.18,23691.46,23067.0625
2018-05-15 21:00:00+00:00,2018-05-15,15,25914.21,24451.71,24021.16,23443.5625
2018-05-15 22:00:00+00:00,2018-05-15,16,26750.18,25108.1,24556.01,23806.125
2018-05-15 23:00:00+00:00,2018-05-15,17,27597.92,25703.17,25288.91,24544.375
2018-05-16 00:00:00+00:00,2018-05-15,18,28060.27,26255.1,25869.02,25348.5625
2018-05-16 01:00:00+00:00,2018-05-15,19,28216.26,26668.06,26560.31,26260.1875
2018-05-16 02:00:00+00:00,2018-05-15,20,28397.88,27098.08,27501.31,27117.625
2018-05-16 03:00:00+00:00,2018-05-15,21,28917.62,27856.71,28150.69,28110.0
2018-05-16 04:00:00+00:00,2018-05-15,22,27778.63,26913.03,27227.33,27093.0
2018-05-16 05:00:00+00:00,2018-05-15,23,25436.91,24874.31,25178.97,24760.2
2018-05-16 06:00:00+00:00,2018-05-15,24,23264.13,22882.71,23187.93,22732.466666666667
2018-05-16 07:00:00+00:00,2018-05-16,1,21519.01,21413.96,21229.79,21328.928571428572
2018-05-16 08:00:00+00:00,2018-05-16,2,20577.69,20434.62,20334.16,20611.4375
2018-05-16 09:00:00+00:00,2018-05-16,3,20022.58,19919.07,19847.44,20006.5
2018-05-16 10:00:00+00:00,2018-05-16,4,19852.11,19717.04,19643.69,19765.25
2018-05-16 11:00:00+00:00,2018-05-16,5,20302.94,20199.78,20127.43,20119.0
2018-05-16 12:00:00+00:00,2018-05-16,6,21457.58,21458.24,21262.43,21410.0
2018-05-16 13:00:00+00:00,2018-05-16,7,22941.76,22988.23,22846.38,23053.625
2018-05-16 14:00:00+00:00,2018-05-16,8,24287.57,24453.77,24185.26,24411.75
2018-05-16 15:00:00+00:00,2018-05-16,9,24412.39,24512.8,24451.24,24509.625
2018-05-16 16:00:00+00:00,2018-05-16,10,24232.15,24308.18,24291.13,24462.916666666668
2018-05-16 17:00:00+00:00,2018-05-16,11,24151.66,24118.43,24051.79,24214.875
2018-05-16 18:00:00+00:00,2018-05-16,12,24155.24,23746.18,23730.34,23968.1875
2018-05-16 19:00:00+00:00,2018-05-16,13,24278.13,23525.21,23529.01,23713.9375
2018-05-16 20:00:00+00:00,2018-05-16,14,24863.46,23776.42,23786.02,23885.0625
2018-05-16 21:00:00+00:00,2018-05-16,15,25567.96,24142.05,24042.09,24244.3125
2018-05-16 22:00:00+00:00,2018-05-16,16,26355.44,24694.06,24391.13,24456.25
2018-05-16 23:00:00+00:00,2018-05-16,17,27143.8,25400.59,24956.71,24742.125
2018-05-17 00:00:00+00:00,2018-05-16,18,27487.56,25844.21,25613.52,25205.75
2018-05-17 01:00:00+00:00,2018-05-16,19,27688.92,26232.19,26279.41,26000.1875
2018-05-17 02:00:00+00:00,2018-05-16,20,27861.81,26691.57,26931.47,26749.75
2018-05-17 03:00:00+00:00,2018-05-16,21,28428.88,27512.9,27893.7,27856.875
2018-05-17 04:00:00+00:00,2018-05-16,22,27465.47,26720.81,27029.51,26979.8125
2018-05-17 05:00:00+00:00,2018-05-16,23,25252.99,24767.74,25058.81,24770.875
2018-05-17 06:00:00+00:00,2018-05-16,24,23125.45,22846.85,23061.39,22695.5
2018-05-17 07:00:00+00:00,2018-05-17,1,21336.86,21293.94,21299.58,21464.0
2018-05-17 08:00:00+00:00,2018-05-17,2,20469.19,20414.44,20415.82,20497.1875
2018-05-17 09:00:00+00:00,2018-05-17,3,19926.02,19903.43,19888.41,19836.3125
2018-05-17 10:00:00+00:00,2018-05-17,4,19724.35,19694.84,19722.66,19579.4
2018-05-17 11:00:00+00:00,2018-05-17,5,20191.4,20167.38,20217.3,20029.0625
2018-05-17 12:00:00+00:00,2018-05-17,6,21443.48,21342.55,21539.62,21305.75
2018-05-17 13:00:00+00:00,2018-05-17,7,22955.54,22920.77,23111.87,22899.6875
2018-05-17 14:00:00+00:00,2018-05-17,8,23989.61,24097.64,24318.96,24147.0
