,sand_temp,sand_wind,sand_vis,sand_ceil,fres_temp,fres_wind,fres_vis,fres_ceil,rive_temp,rive_wind,rive_vis,rive_ceil,redd_temp,redd_wind,redd_vis,redd_ceil
2019-03-05 17:00:00-08:00,117,15,16093,22000,117,26,11265,2438,94,0,11265,3353,94,15,16093,2134
2019-03-05 18:00:00-08:00,167,15,16093,22000,128,41,16093,2438,161,21,14484,22000,100,21,16093,1676
2019-03-05 19:00:00-08:00,167,15,16093,22000,133,15,16093,2591,161,21,14484,22000,100,15,9656,1463
2019-03-05 20:00:00-08:00,167,15,16093,22000,133,15,8047,2134,183,57,16093,3048,100,0,6437,1067
2019-03-05 21:00:00-08:00,167,15,16093,22000,133,15,4828,2438,200,31,16093,3353,100,0,9656,975
2019-03-05 22:00:00-08:00,172,41,16093,3353,122,72,6437,2896,206,41,16093,3048,100,26,12875,366
2019-03-05 23:00:00-08:00,161,46,12875,3048,133,67,16093,3353,200,36,16093,22000,100,26,12875,366
2019-03-06 00:00:00-08:00,161,46,12875,3048,133,88,16093,945,178,72,16093,3353,100,0,4828,579
2019-03-06 01:00:00-08:00,156,57,16093,4572,133,103,16093,2134,178,72,16093,3353,100,21,11265,457
2019-03-06 02:00:00-08:00,156,21,16093,762,139,57,16093,1981,156,31,16093,3048,100,26,6437,396
2019-03-06 03:00:00-08:00,156,26,16093,2896,139,26,16093,1676,150,15,16093,3658,100,21,4023,305
2019-03-06 04:00:00-08:00,156,51,16093,2896,139,15,16093,1676,156,15,16093,2743,100,62,4828,183
2019-03-06 05:00:00-08:00,161,41,16093,3048,139,26,16093,1829,144,26,16093,3048,106,46,14484,274
2019-03-06 06:00:00-08:00,167,21,16093,3658,133,36,16093,1829,150,21,16093,2286,100,21,8047,213
2019-03-06 07:00:00-08:00,172,21,16093,4877,128,41,16093,914,144,31,16093,2438,106,21,4828,427
2019-03-06 08:00:00-08:00,189,41,16093,4572,133,46,16093,1280,139,31,16093,2743,106,36,8047,244
2019-03-06 09:00:00-08:00,178,26,16093,4877,128,51,6437,122,128,21,16093,2743,117,72,16093,274
2019-03-06 10:00:00-08:00,172,15,16093,4877,133,88,16093,701,128,21,16093,3048,117,93,16093,305
2019-03-06 11:00:00-08:00,178,15,16093,3353,133,57,16093,975,122,0,16093,1524,117,88,16093,274
2019-03-06 12:00:00-08:00,172,26,16093,4877,133,67,16093,1463,128,26,16093,1676,117,93,16093,427
2019-03-06 13:00:00-08:00,161,21,16093,3658,133,62,16093,1341,133,21,16093,2591,117,72,16093,305
2019-03-06 14:00:00-08:00,167,0,16093,3658,133,62,16093,1676,120,0,16093,2286,120,98,16093,457
2019-03-06 15:00:00-08:00,167,21,16093,3658,133,67,16093,2591,122,21,9656,2591,117,98,14484,427
2019-03-06 16:00:00-08:00,172,26,16093,3048,144,62,16093,1829,122,31,16093,1524,117,88,16093,427
2019-03-06 17:00:00-08:00,178,57,16093,3048,156,67,16093,1524,117,31,2414,1158,117,82,3219,366
2019-03-06 18:00:00-08:00,183,51,16093,3048,172,82,16093,1524,106,26,3219,1250,117,82,3219,366
2019-03-06 19:00:00-08:00,183,46,16093,823,183,77,16093,1829,117,26,3219,1402,133,72,16093,549
2019-03-06 20:00:00-08:00,183,41,16093,792,189,108,16093,2743,133,41,8047,1463,140,108,16093,1402
2019-03-06 21:00:00-08:00,178,31,16093,1219,194,77,16093,6096,144,26,8047,914,139,82,16093,975
2019-03-06 22:00:00-08:00,178,41,16093,1219,178,82,16093,2438,150,26,8047,518,130,93,3219,1250
2019-03-06 23:00:00-08:00,178,31,16093,1219,183,67,16093,6096,167,46,16093,732,130,77,9656,1676
2019-03-07 00:00:00-08:00,178,36,16093,701,183,77,16093,6096,161,15,16093,671,140,41,16093,518
2019-03-07 01:00:00-08:00,160,36,4023,305,178,46,16093,6096,161,15,16093,671,150,62,16093,610
2019-03-07 02:00:00-08:00,161,36,14484,427,167,67,16093,6096,150,0,16093,1463,133,36,6437,671
2019-03-07 03:00:00-08:00,161,36,8047,335,150,41,16093,2438,144,21,16093,610,117,15,16093,1067
2019-03-07 04:00:00-08:00,161,36,4828,244,144,41,16093,6096,139,15,16093,1402,100,0,2816,823
2019-03-07 05:00:00-08:00,156,36,6437,152,139,26,16093,6096,133,15,16093,1097,117,36,12875,792
2019-03-07 06:00:00-08:00,156,21,12875,152,128,26,16093,6096,133,15,16093,1097,120,77,16093,1433
2019-03-07 07:00:00-08:00,160,21,11265,152,117,36,16093,22000,122,0,16093,2438,111,57,16093,1524
2019-03-07 08:00:00-08:00,156,15,11265,183,106,36,16093,22000,122,0,16093,2438,110,67,16093,518
2019-03-07 09:00:00-08:00,150,15,3219,91,111,21,16093,1981,117,0,16093,457,111,72,16093,792
2019-03-07 10:00:00-08:00,156,21,16093,274,106,31,16093,22000,117,15,16093,274,106,36,8047,366
2019-03-07 11:00:00-08:00,150,0,9656,823,106,31,16093,22000,117,0,16093,518,110,21,16093,305
2019-03-07 12:00:00-08:00,150,0,9656,823,94,21,16093,22000,117,0,12875,244,106,21,16093,274
2019-03-07 13:00:00-08:00,150,15,16093,213,94,21,16093,22000,120,15,8047,914,100,41,16093,213
2019-03-07 14:00:00-08:00,150,31,16093,762,94,21,16093,22000,117,26,16093,1097,100,21,16093,244
2019-03-07 15:00:00-08:00,150,15,12875,213,94,21,16093,22000,117,26,16093,1097,100,31,16093,274
2019-03-07 16:00:00-08:00,150,15,16093,396,111,31,16093,1981,117,26,16093,1524,94,41,2816,213
2019-03-07 17:00:00-08:00,150,15,16093,396,128,36,16093,6096,117,26,16093,1524,90,46,3219,1372
2019-03-07 18:00:00-08:00,172,31,16093,762,139,57,16093,6096,139,15,16093,762,90,31,3219,792
2019-03-07 19:00:00-08:00,172,41,16093,762,144,46,16093,792,150,26,16093,914,89,21,8047,732
2019-03-07 20:00:00-08:00,172,51,16093,1676,156,46,16093,1524,150,51,16093,914,94,21,8047,274
2019-03-07 21:00:00-08:00,172,41,16093,1676,161,51,16093,1829,150,41,16093,1036,90,26,16093,975
2019-03-07 22:00:00-08:00,178,31,16093,1676,156,41,16093,2134,161,36,16093,1829,94,26,11265,1189
2019-03-07 23:00:00-08:00,170,57,16093,853,161,26,16093,2438,156,82,16093,1829,100,26,16093,1219
2019-03-08 00:00:00-08:00,167,46,16093,1829,156,46,16093,2743,150,77,16093,1981,100,15,16093,1676
2019-03-08 01:00:00-08:00,156,31,11265,792,122,57,16093,1128,133,57,16093,1981,100,15,16093,1463
2019-03-08 02:00:00-08:00,150,21,16093,1676,122,57,16093,1128,122,57,16093,1829,94,0,4828,1067
2019-03-08 03:00:00-08:00,144,26,16093,7010,111,62,16093,1433,117,36,16093,1676,94,0,4828,1067
2019-03-08 04:00:00-08:00,144,21,16093,22000,106,21,16093,1158,111,46,16093,1829,83,21,9656,1067
2019-03-08 05:00:00-08:00,144,26,16093,7010,110,51,16093,640,106,51,16093,2134,83,21,16093,1524
2019-03-08 06:00:00-08:00,144,21,16093,1981,90,51,16093,1829,106,26,16093,1829,83,15,16093,1524
2019-03-08 07:00:00-08:00,139,15,16093,1829,94,31,16093,1402,94,15,16093,22000,83,0,16093,427
2019-03-08 08:00:00-08:00,139,15,16093,1829,94,46,16093,1433,94,46,6437,1250,83,0,16093,366
2019-03-08 09:00:00-08:00,133,0,16093,1981,89,51,16093,975,83,21,16093,1676,83,0,12875,518
2019-03-08 10:00:00-08:00,133,41,16093,1219,89,46,16093,1494,83,26,16093,1402,83,0,12875,396
2019-03-08 11:00:00-08:00,133,51,16093,1829,83,51,16093,1189,83,31,16093,1463,83,0,12875,244
2019-03-08 12:00:00-08:00,133,46,16093,1829,78,36,16093,1676,78,31,16093,22000,78,21,16093,1341
2019-03-08 13:00:00-08:00,122,21,16093,1676,72,21,16093,1676,78,31,16093,22000,67,21,16093,1494
2019-03-08 14:00:00-08:00,128,21,16093,1250,72,21,16093,2591,72,15,16093,22000,60,41,16093,1341
2019-03-08 15:00:00-08:00,122,31,16093,1219,67,21,16093,22000,72,15,16093,22000,61,41,16093,1829
2019-03-08 16:00:00-08:00,128,15,16093,1219,67,21,16093,22000,100,41,16093,22000,61,36,16093,22000
2019-03-08 17:00:00-08:00,139,36,16093,22000,67,21,16093,22000,100,62,16093,22000,72,31,16093,22000
2019-03-08 18:00:00-08:00,156,62,16093,22000,100,51,16093,1067,110,57,16093,1128,78,41,16093,22000
2019-03-08 19:00:00-08:00,156,41,16093,1829,106,26,16093,1128,120,67,16093,1128,89,31,16093,22000
2019-03-08 20:00:00-08:00,161,62,16093,22000,117,41,16093,1829,133,77,16093,1067,94,31,16093,22000
2019-03-08 21:00:00-08:00,161,62,16093,22000,128,15,16093,1676,150,82,16093,1219,94,31,16093,22000
2019-03-08 22:00:00-08:00,161,62,16093,975,128,15,16093,1676,144,67,16093,22000,111,31,16093,22000
2019-03-08 23:00:00-08:00,167,67,16093,1036,122,41,16093,1981,144,67,16093,22000,122,36,16093,22000
2019-03-09 00:00:00-08:00,167,67,16093,1036,133,46,16000,22000,133,51,16093,22000,117,57,16093,22000
2019-03-09 01:00:00-08:00,167,67,16093,1036,133,46,16000,22000,117,46,16093,22000,106,72,16093,22000
2019-03-09 02:00:00-08:00,139,36,16093,22000,133,46,16000,22000,100,26,16093,1829,106,62,16093,22000
2019-03-09 03:00:00-08:00,139,46,16093,1372,133,46,16000,22000,100,31,16093,1829,89,72,16093,22000
2019-03-09 04:00:00-08:00,133,41,16093,1676,100,21,16093,22000,100,0,16093,1219,83,62,16093,1981
2019-03-09 05:00:00-08:00,133,41,16093,1676,100,21,16093,22000,100,0,16093,1219,89,31,16093,1494
2019-03-09 06:00:00-08:00,128,26,16093,22000,83,26,16093,22000,83,21,16093,1676,89,31,16093,1494
2019-03-09 07:00:00-08:00,128,26,16093,1524,78,15,16093,22000,83,15,16093,1676,89,31,16093,1494
2019-03-09 08:00:00-08:00,128,15,16093,1524,78,15,16093,22000,83,15,16093,1250,72,15,16093,1189
2019-03-09 09:00:00-08:00,128,26,16093,1036,78,15,16093,22000,83,31,16093,22000,60,21,6437,853
2019-03-09 10:00:00-08:00,128,26,16093,1036,56,21,16093,7620,83,15,16093,1158,72,41,16093,945
2019-03-09 11:00:00-08:00,111,21,16093,22000,56,21,16093,7620,83,15,16093,1158,72,57,16093,1280
2019-03-09 12:00:00-08:00,111,21,16093,22000,50,0,16093,4572,83,15,16093,1158,72,77,16093,1676
2019-03-09 13:00:00-08:00,111,0,16093,1006,56,15,16093,6096,61,21,16093,22000,67,51,16093,22000
2019-03-09 14:00:00-08:00,111,15,16093,1372,56,15,16093,6096,61,21,16093,22000,67,51,16093,3353
2019-03-09 15:00:00-08:00,111,21,16093,7620,50,0,16093,1676,56,0,16093,1341,67,41,16093,1097
2019-03-09 16:00:00-08:00,122,26,16093,1372,61,21,16093,22000,72,0,16093,1341,67,82,16093,1097
2019-03-09 17:00:00-08:00,133,15,16093,1524,83,36,16093,7620,72,0,16093,1341,50,51,9656,518
2019-03-09 18:00:00-08:00,139,31,16093,1524,106,57,16093,7620,72,0,16093,1341,50,15,8047,457
2019-03-09 19:00:00-08:00,144,26,16093,1524,122,41,16093,7620,72,0,16093,1341,50,21,6437,457
2019-03-09 20:00:00-08:00,156,31,16093,1524,128,41,16093,7620,72,0,16093,1341,60,21,8047,396
2019-03-09 21:00:00-08:00,161,57,16093,1524,128,62,16093,1372,133,36,16093,1524,44,31,9656,244
2019-03-09 22:00:00-08:00,161,57,16093,1524,133,51,16093,1524,150,51,16093,22000,56,26,9656,518
2019-03-09 23:00:00-08:00,156,51,16093,7620,133,51,16093,3048,150,36,16093,1829,56,31,9656,549
2019-03-10 00:00:00-08:00,156,57,16093,7620,133,51,16093,3048,139,51,16093,1829,60,31,9656,488
2019-03-10 01:00:00-08:00,144,46,16093,7620,128,41,16093,3048,133,51,16093,6096,61,46,9656,640
2019-03-10 03:00:00-07:00,133,36,16093,7620,122,26,16093,2591,111,41,16093,6096,56,57,16093,823
2019-03-10 03:00:00-07:00,133,31,16093,7620,111,46,11265,1524,100,36,16093,6096,56,46,14484,732
2019-03-10 04:00:00-07:00,133,31,16093,1676,100,0,8047,1189,94,62,16093,22000,56,26,8047,792
2019-03-10 05:00:00-07:00,128,21,16093,1676,94,21,16093,1463,89,46,16093,22000,60,36,16093,945
2019-03-10 06:00:00-07:00,128,21,16093,1676,94,36,16093,1524,83,15,16093,22000,56,21,8047,792
2019-03-10 07:00:00-07:00,128,21,16093,1676,89,36,16093,1341,89,15,16093,1128,56,21,11265,701
2019-03-10 08:00:00-07:00,128,21,16093,1676,83,36,16093,22000,89,15,16093,1219,56,0,11265,579
2019-03-10 09:00:00-07:00,122,21,16093,1676,83,36,16093,22000,89,15,16093,1219,60,15,12875,853
2019-03-10 10:00:00-07:00,106,36,16093,22000,83,36,16093,22000,89,15,16093,1219,60,26,16093,792
2019-03-10 11:00:00-07:00,111,21,16093,1676,83,36,16093,22000,89,15,16093,1219,60,21,11265,914
2019-03-10 12:00:00-07:00,117,0,16093,1524,83,36,16093,22000,89,15,16093,1219,56,15,16093,1402
2019-03-10 13:00:00-07:00,117,0,16093,1524,83,36,16093,22000,89,15,16093,1219,56,26,16093,1524
2019-03-10 14:00:00-07:00,117,0,16093,1524,83,36,16093,22000,67,0,16093,4877,61,21,16093,732
2019-03-10 15:00:00-07:00,117,0,16093,1524,83,36,16093,22000,67,0,16093,4572,56,21,16093,762
2019-03-10 16:00:00-07:00,117,0,16093,1524,72,0,16093,6096,83,0,16093,3962,61,15,16093,1006
2019-03-10 17:00:00-07:00,133,15,16093,7620,100,21,16093,6096,100,0,16093,4572,61,15,16093,1006
2019-03-10 18:00:00-07:00,133,15,16093,7620,111,26,16093,6096,111,0,16093,3048,89,15,16093,1402
2019-03-10 19:00:00-07:00,133,15,16093,7620,122,26,16093,6096,117,26,16093,1219,106,31,16093,22000
2019-03-10 20:00:00-07:00,150,31,16093,7620,133,15,16093,6096,117,26,16093,1219,120,0,16093,762
2019-03-10 21:00:00-07:00,156,46,16093,7620,133,15,16093,6096,117,26,16093,1219,130,26,16093,22000
2019-03-10 22:00:00-07:00,150,51,16093,7620,144,26,16093,3048,139,21,16093,1524,130,26,16093,22000
2019-03-10 23:00:00-07:00,150,57,16093,7620,144,26,16093,3048,139,21,16093,1524,130,26,16093,22000
2019-03-11 00:00:00-07:00,144,57,16093,7620,161,26,16093,22000,144,46,16093,1524,130,26,16093,22000
2019-03-11 01:00:00-07:00,144,57,16093,7620,161,26,16093,22000,133,46,16093,1524,130,26,16093,22000
2019-03-11 02:00:00-07:00,139,26,16093,7620,144,21,16093,7620,117,31,16093,1524,130,26,16093,22000
2019-03-11 03:00:00-07:00,139,26,16093,7620,144,21,16093,7620,117,31,16093,1524,130,26,16093,22000
2019-03-11 04:00:00-07:00,139,26,16093,7620,144,21,16093,7620,100,36,16093,22000,130,26,16093,22000
2019-03-11 05:00:00-07:00,133,15,16093,7620,144,21,16093,7620,89,31,16093,22000,130,26,16093,22000
2019-03-11 06:00:00-07:00,122,21,16093,7620,144,21,16093,7620,89,15,16093,22000,130,26,16093,22000
2019-03-11 07:00:00-07:00,122,21,16093,7620,144,21,16093,7620,89,15,16093,22000,130,26,16093,22000
2019-03-11 08:00:00-07:00,111,21,16093,22000,83,26,16093,22000,89,15,16093,22000,100,51,16093,22000
2019-03-11 09:00:00-07:00,111,21,16093,22000,83,26,16093,22000,89,15,16093,22000,100,51,16093,22000
2019-03-11 10:00:00-07:00,111,26,16093,7620,83,26,16093,22000,89,15,16093,22000,100,51,16093,22000
2019-03-11 11:00:00-07:00,111,26,16093,7620,83,26,16093,22000,89,15,16093,22000,100,51,16093,22000
2019-03-11 12:00:00-07:00,111,26,16093,7620,83,26,16093,22000,89,15,16093,22000,100,51,16093,22000
2019-03-11 13:00:00-07:00,106,15,16093,7620,56,15,16093,22000,56,15,16093,22000,100,51,16093,22000
2019-03-11 14:00:00-07:00,106,15,16093,7620,50,15,16093,22000,56,0,16093,7010,100,51,16093,22000
2019-03-11 15:00:00-07:00,117,21,16093,3353,50,15,14484,22000,56,15,11265,7010,100,51,16093,22000
2019-03-11 16:00:00-07:00,117,21,16093,3353,50,15,14484,22000,83,15,12875,6096,100,51,16093,22000
2019-03-11 17:00:00-07:00,122,21,16093,3048,50,15,14484,22000,128,21,16093,5486,100,51,16093,22000
2019-03-11 18:00:00-07:00,133,0,16093,2896,50,15,14484,22000,144,31,16093,2896,100,51,16093,22000
2019-03-11 19:00:00-07:00,133,15,16093,2134,50,15,14484,22000,161,36,16093,3353,100,51,16093,22000
2019-03-11 20:00:00-07:00,150,31,16093,3353,50,15,14484,22000,172,41,16093,3048,100,51,16093,22000
2019-03-11 21:00:00-07:00,156,36,16093,3353,50,15,14484,22000,172,57,16093,2591,183,41,16093,22000
2019-03-11 22:00:00-07:00,144,51,16093,2134,50,15,14484,22000,172,46,16093,3353,183,41,16093,22000
2019-03-11 23:00:00-07:00,144,36,16093,2286,50,15,14484,22000,167,57,16093,1829,183,41,16093,22000
2019-03-12 00:00:00-07:00,144,36,16093,1829,178,51,14484,22000,161,77,16093,3353,183,41,16093,22000
2019-03-12 01:00:00-07:00,139,31,11265,1829,178,51,14484,22000,156,62,16093,2591,183,41,16093,22000
2019-03-12 02:00:00-07:00,133,31,16093,2743,178,51,14484,22000,144,51,16093,2896,183,41,16093,22000
2019-03-12 03:00:00-07:00,133,21,16093,1524,178,51,14484,22000,139,46,16093,3048,183,41,16093,22000
2019-03-12 04:00:00-07:00,128,21,16093,1981,178,51,14484,22000,144,46,16093,2286,183,41,16093,22000
2019-03-12 05:00:00-07:00,128,0,11265,1676,178,51,14484,22000,117,31,14484,1524,183,41,16093,22000
2019-03-12 06:00:00-07:00,122,31,9656,1676,178,51,14484,22000,111,21,16093,1829,183,41,16093,22000
2019-03-12 07:00:00-07:00,122,0,9656,1676,178,51,14484,22000,117,26,16093,2134,183,41,16093,22000
2019-03-12 08:00:00-07:00,122,0,8047,1676,178,51,14484,22000,122,31,16093,2134,183,41,16093,22000
2019-03-12 09:00:00-07:00,122,41,11265,1829,178,51,14484,22000,117,21,16093,1829,183,41,16093,22000
2019-03-12 10:00:00-07:00,117,31,12875,1676,178,51,14484,22000,117,21,16093,1829,183,41,16093,22000
2019-03-12 11:00:00-07:00,117,41,11265,1463,178,51,14484,22000,111,21,16093,1829,183,41,16093,22000
2019-03-12 12:00:00-07:00,111,41,11265,1676,178,51,14484,22000,100,21,16093,1676,67,15,16093,3353
2019-03-12 13:00:00-07:00,111,31,16093,2134,67,21,16093,22000,100,15,16093,1311,67,15,16093,3353
2019-03-12 14:00:00-07:00,117,21,16093,2134,67,21,16093,22000,100,0,11265,1250,67,15,16093,3353
2019-03-12 15:00:00-07:00,117,21,16093,2134,72,26,16093,22000,100,0,11265,1250,67,15,16093,3353
2019-03-12 16:00:00-07:00,122,21,16093,1981,83,31,16093,22000,100,0,11265,1250,78,21,16093,3048
2019-03-12 17:00:00-07:00,128,0,16093,1829,111,31,16093,22000,133,41,16093,1097,94,15,16093,3048
2019-03-12 18:00:00-07:00,144,21,16000,22000,122,36,16000,22000,133,21,16093,1097,128,31,16093,22000
2019-03-12 19:00:00-07:00,144,21,16000,22000,139,41,16093,22000,133,21,16093,1097,161,46,16093,22000
2019-03-12 20:00:00-07:00,144,21,16000,22000,156,21,16093,22000,133,21,16093,1097,167,62,16093,22000
2019-03-12 21:00:00-07:00,167,41,16093,22000,156,21,16093,22000,178,51,16093,22000,167,67,16093,22000
2019-03-12 22:00:00-07:00,167,41,16093,22000,178,15,16093,22000,194,57,16093,22000,167,67,16093,22000
2019-03-12 23:00:00-07:00,167,41,16093,22000,178,15,16093,22000,189,72,16093,22000,172,46,16093,22000
2019-03-13 00:00:00-07:00,172,46,16000,22000,183,67,16093,2743,183,77,16093,22000,167,62,16093,22000
2019-03-13 01:00:00-07:00,167,62,16093,549,172,57,16093,2438,172,51,16093,22000,156,88,16093,22000
2019-03-13 02:00:00-07:00,167,62,16093,549,139,77,9656,1829,172,51,16093,22000,133,36,16093,22000
2019-03-13 03:00:00-07:00,150,41,16093,853,128,57,16093,1829,172,51,16093,22000,133,36,16093,22000
2019-03-13 04:00:00-07:00,150,41,16093,975,128,57,16093,1829,172,51,16093,22000,133,36,16093,22000
2019-03-13 05:00:00-07:00,144,41,11265,732,117,67,16093,22000,111,26,16093,22000,89,15,16093,22000
2019-03-13 06:00:00-07:00,144,51,11265,823,106,67,16093,22000,117,15,16093,1311,89,15,16093,22000
2019-03-13 07:00:00-07:00,144,62,12875,792,106,67,16093,22000,111,15,16093,1097,89,15,16093,22000
2019-03-13 08:00:00-07:00,133,51,12875,853,100,46,16093,22000,111,15,16093,1097,89,15,16093,22000
2019-03-13 09:00:00-07:00,128,57,14484,975,83,26,16093,22000,117,21,16093,701,89,15,16093,22000
2019-03-13 10:00:00-07:00,133,36,14484,1128,72,15,16093,22000,106,15,16093,701,33,15,16093,22000
2019-03-13 11:00:00-07:00,133,15,16093,1433,72,15,16093,22000,94,0,16093,518,33,15,16093,22000
2019-03-13 12:00:00-07:00,133,41,16093,1219,67,51,16093,22000,100,0,16093,610,33,26,16093,22000
2019-03-13 13:00:00-07:00,133,36,14484,792,67,51,16093,22000,100,15,16093,549,22,26,16093,22000
2019-03-13 14:00:00-07:00,133,15,16093,792,67,51,16093,22000,100,15,12875,1250,22,26,16093,22000
2019-03-13 15:00:00-07:00,133,31,16093,792,56,26,16093,22000,100,15,12875,1250,22,15,16093,22000
2019-03-13 16:00:00-07:00,139,31,16093,22000,67,31,16093,22000,117,26,16093,22000,22,15,16093,22000
2019-03-13 17:00:00-07:00,150,31,16093,22000,67,31,16093,22000,128,26,16093,22000,22,15,16093,22000
2019-03-13 18:00:00-07:00,156,31,16093,762,100,15,16000,22000,128,26,16093,22000,22,15,16093,22000
2019-03-13 19:00:00-07:00,161,41,16093,823,100,15,16000,22000,128,26,16093,22000,133,57,16093,22000
2019-03-13 20:00:00-07:00,161,41,16093,823,100,15,16000,22000,128,26,16093,22000,133,57,16093,22000
2019-03-13 21:00:00-07:00,161,41,16093,823,144,21,12875,22000,128,26,16093,22000,150,57,16093,22000
2019-03-13 22:00:00-07:00,172,46,16093,22000,156,15,16093,22000,128,26,16093,22000,156,41,16093,22000
2019-03-13 23:00:00-07:00,172,46,16093,22000,156,15,16093,22000,128,26,16093,22000,156,41,16093,22000
2019-03-14 00:00:00-07:00,172,46,16093,22000,161,62,16093,22000,172,21,16093,1524,161,21,16093,22000
2019-03-14 01:00:00-07:00,172,46,16093,22000,161,62,16093,22000,167,41,16093,2134,161,21,16093,22000
2019-03-14 02:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 03:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 04:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 05:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 06:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 07:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 08:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 09:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 10:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 11:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,150,21,16093,22000
2019-03-14 12:00:00-07:00,172,46,16093,22000,150,41,16093,22000,144,36,16093,22000,78,36,16093,22000
2019-03-14 13:00:00-07:00,172,46,16093,22000,61,31,16093,22000,117,62,16093,22000,78,36,16093,22000
2019-03-14 14:00:00-07:00,172,46,16093,22000,56,26,16093,22000,117,77,16093,22000,78,36,16093,22000
2019-03-14 15:00:00-07:00,172,46,16093,22000,56,26,16093,22000,117,77,16093,22000,78,36,16093,22000
2019-03-14 16:00:00-07:00,172,46,16093,22000,72,26,16093,22000,133,82,16093,22000,78,36,16093,22000
2019-03-14 17:00:00-07:00,172,46,16093,22000,72,26,16093,22000,144,67,16093,22000,78,36,16093,22000
2019-03-14 18:00:00-07:00,178,21,16093,22000,117,31,16093,22000,156,67,16093,22000,139,72,16093,22000
2019-03-14 19:00:00-07:00,194,31,16093,22000,139,21,16093,22000,172,72,16093,22000,156,72,16093,22000
2019-03-14 20:00:00-07:00,194,31,16093,22000,139,21,16093,22000,172,72,16093,22000,156,72,16093,22000
2019-03-14 21:00:00-07:00,194,31,16093,22000,167,36,16093,22000,172,72,16093,22000,156,72,16093,22000
2019-03-14 22:00:00-07:00,194,31,16093,22000,178,36,16093,22000,189,72,16093,22000,200,72,16093,22000
2019-03-14 23:00:00-07:00,194,31,16093,22000,178,36,16093,22000,194,51,16093,22000,200,72,16093,22000
2019-03-15 00:00:00-07:00,194,31,16093,22000,178,26,16093,22000,189,57,16093,22000,200,72,16093,22000
2019-03-15 01:00:00-07:00,194,31,16093,22000,178,26,16093,22000,183,41,16093,22000,200,46,16093,22000
2019-03-15 02:00:00-07:00,194,31,16093,22000,178,26,16093,22000,183,41,16093,22000,200,46,16093,22000
2019-03-15 03:00:00-07:00,194,31,16093,22000,178,26,16093,22000,156,36,16093,22000,172,67,16093,22000
2019-03-15 04:00:00-07:00,194,31,16093,22000,144,15,16093,22000,156,36,16093,22000,150,51,16093,22000
2019-03-15 05:00:00-07:00,194,31,16093,22000,144,15,16093,22000,156,36,16093,22000,150,51,16093,22000
2019-03-15 06:00:00-07:00,194,31,16093,22000,144,15,16093,22000,156,36,16093,22000,150,51,16093,22000
2019-03-15 07:00:00-07:00,194,31,16093,22000,144,15,16093,22000,156,36,16093,22000,150,51,16093,22000
2019-03-15 08:00:00-07:00,194,31,16093,22000,144,15,16093,22000,156,36,16093,22000,150,51,16093,22000
2019-03-15 09:00:00-07:00,194,31,16093,22000,144,15,16093,22000,156,36,16093,22000,150,51,16093,22000
2019-03-15 10:00:00-07:00,128,0,16093,22000,144,15,16093,22000,156,36,16093,22000,67,15,16093,22000
2019-03-15 11:00:00-07:00,128,0,16093,22000,67,15,16093,6096,156,36,16093,22000,56,15,16093,22000
2019-03-15 12:00:00-07:00,128,0,16093,22000,67,15,16093,6096,156,36,16093,22000,56,15,16093,22000
2019-03-15 13:00:00-07:00,117,15,16093,6401,61,21,16093,22000,61,21,16093,22000,56,15,16093,22000
2019-03-15 14:00:00-07:00,117,15,16093,6401,61,21,16093,22000,61,21,16093,22000,56,15,16093,22000
2019-03-15 15:00:00-07:00,117,15,16093,6401,61,21,16093,22000,61,21,16093,22000,56,15,16093,22000
2019-03-15 16:00:00-07:00,133,31,16093,7620,61,21,16093,22000,61,21,16093,22000,56,15,16093,22000
2019-03-15 17:00:00-07:00,172,31,16093,7620,61,21,16093,22000,178,41,16093,22000,56,15,16093,22000
2019-03-15 18:00:00-07:00,172,31,16093,7620,156,15,16000,22000,189,46,16093,22000,56,15,16093,22000
2019-03-15 19:00:00-07:00,206,26,16093,7620,156,15,16000,22000,189,46,16093,22000,56,15,16093,22000
2019-03-15 20:00:00-07:00,206,26,16093,7620,156,15,16000,22000,189,46,16093,22000,56,15,16093,22000
2019-03-15 21:00:00-07:00,206,26,16093,7620,156,15,16000,22000,189,46,16093,22000,56,15,16093,22000
2019-03-15 22:00:00-07:00,222,41,16093,7620,156,15,16000,22000,222,51,16093,22000,56,15,16093,22000
